iteration,answer_type,qhd_objective,standard_objective,objective_difference,bus_state_l2_distance,branch_flow_l2_distance,combined_l2_distance,max_constraint_residual,l2_constraint_residual,active_load_supplied_percent,log_objective,log_max_constraint_residual,log_l2_constraint_residual,log_active_load_supplied_percent
13,coarse,1.9234559999999998,0.5317106559725232,1.3917453440274765,0.06178614934828729,1.0696467225536936,1.071429717396875,0.4896,0.7629615622030571,160.0,1.923456,0.4896,0.7629600895093,160.0
13,refined,0.35838193850172,0.5317106559725232,-0.1733287174708032,0.003129527483129829,0.07465763667936681,0.07472320025812601,0.010975513735174386,0.03260763591320598,89.14233333333333,0.35838278806,0.01097425388773,0.03260747011861,89.142411
14,coarse,1.9234559999999998,0.5317106559725232,1.3917453440274765,0.06178614934828729,1.0696467225536936,1.071429717396875,0.4896,0.7629615622030571,160.0,1.923456,0.4896,0.7629600895093,160.0
14,refined,0.3706705653564375,0.5317106559725232,-0.1610400906160857,0.0029073023839542625,0.06935555749254926,0.06941646607436922,0.010195462077820516,0.030292183740448533,89.91333333333336,0.370671430012,0.01019780086496,0.03029201755841,89.913672
15,coarse,1.9234559999999998,0.5317106559725232,1.3917453440274765,0.06178614934828729,1.0696467225536936,1.071429717396875,0.4896,0.7629615622030571,160.0,1.923456,0.4896,0.7629600895093,160.0
15,refined,0.3824002175966175,0.5317106559725232,-0.14931043837590569,0.0026967969609974743,0.06431383389663459,0.06437034988511986,0.009457125853469639,0.028082563126398744,90.64800000000001,0.382400306926,0.009455301118499,0.02808253963056,90.648364
16,coarse,1.9234559999999998,0.5317106559725232,1.3917453440274765,0.06178614934828729,1.0696467225536936,1.071429717396875,0.4896,0.7629615622030571,160.0,1.923456,0.4896,0.7629600895093,160.0
16,refined,0.39342828563445753,0.5317106559725232,-0.13828237033806567,0.002497226062426561,0.05956136479139122,0.05961369233506712,0.008757399584353454,0.026005597519597287,91.33933333333333,0.393427968984,0.008759973766827,0.02600565892053,91.339252
17,coarse,1.9234559999999998,0.5317106559725232,1.3917453440274765,0.06178614934828729,1.0696467225536936,1.071429717396875,0.4896,0.7629615622030571,160.0,1.923456,0.4896,0.7629600895093,160.0
17,refined,0.40343981440112,0.5317106559725232,-0.12827084157140323,0.002317882146487982,0.055262722333706715,0.05531131039287873,0.00812667488610197,0.024120430138547946,91.96699999999998,0.403439176744,0.008126308916907,0.02412054373655,91.96683
18,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.04116372225327564,0.6282512614076944,0.6295983636335978,0.12183257521000002,0.28838207337753297,95.29766666666667,0.720486,0.1218323837132,0.2883795673448,95.297618
18,refined,0.3318652144472175,0.5317106559725232,-0.1998454415253057,0.003548215460030196,0.0847666152591011,0.08484084449977658,0.013346999999999998,0.0376269123933016,87.36533333333333,0.331864739083,0.01334729500683,0.0376270150949,87.365142
19,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.04116372108720032,0.6282512614076944,0.6295983635573587,0.12183257521000002,0.2814680684788399,95.29766666666667,0.720486,0.1218323837132,0.2814654716749,95.297618
19,refined,0.32735431745661747,0.5317106559725232,-0.20435633851590573,0.003674115739578994,0.08779152154895813,0.08786836963520492,0.012928102368182565,0.038457001537925424,87.18499999999999,0.327353653708,0.01293009280151,0.03845713001216,87.184734
20,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.04116372108720032,0.6282512614076944,0.6295983635573587,0.12183257521000002,0.28101261201191985,95.29766666666667,0.720486,0.1218323837132,0.2810099316599,95.297618
20,refined,0.3396790276342575,0.5317106559725232,-0.1920316283382657,0.0034671196672461666,0.08281558087724411,0.08288812553570243,0.01217701320120372,0.03613292054238473,87.98466666666668,0.339679130351,0.01217663554582,0.03613289586168,87.984535
21,coarse,0.480216,0.5317106559725232,-0.05149465597252323,0.04116372061348221,0.575822502587533,0.5772919593939572,0.12183257521000002,0.3058321153016622,95.29766666666667,0.480216,0.1218323837132,0.3058296063856,95.297618
21,refined,0.3562364807540175,0.5317106559725232,-0.17547417521850572,0.003173543162649666,0.07577424202657233,0.07584066937274989,0.011148508168239257,0.033012465631905616,89.02533333333335,0.356236322098,0.01114984668947,0.03301249363287,89.025562
22,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.04116372225327564,0.6282512614076944,0.6295983636335978,0.12183257521000002,0.28838207337753297,95.29766666666667,0.720486,0.1218323837132,0.2883795673448,95.297618
22,refined,0.37334536530845747,0.5317106559725232,-0.15836529066406574,0.002867480198125724,0.06841341895120914,0.06847348636720862,0.010069303856509976,0.029788782935823654,90.099,0.373345700056,0.01006967961583,0.0297887217511,90.098853
23,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.04116372225327564,0.6282512614076944,0.6295983636335978,0.12183257521000002,0.28838207337753297,95.29766666666667,0.720486,0.1218323837132,0.2883795673448,95.297618
23,refined,0.38934137676251995,0.5317106559725232,-0.14236927921000325,0.002577643481631931,0.0614986332144715,0.06155262897039002,0.00905330136020828,0.026775555973891817,91.10166666666667,0.389342116325,0.009055086442764,0.02677541995097,91.101482
24,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.04116372225327564,0.6282512614076944,0.6295983636335978,0.12183257521000002,0.28838207337753297,95.29766666666667,0.720486,0.1218323837132,0.2883795673448,95.297618
24,refined,0.40395668269607,0.5317106559725232,-0.12775397327645321,0.0023147806057533553,0.05519802956818929,0.05524654448436998,0.008123940568905225,0.02402346793475679,92.01233333333333,0.403957272343,0.008124722611395,0.02402335526542,92.012296
25,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.04116372225327564,0.6282512614076944,0.6295983636335978,0.12183257521000002,0.28838207337753297,95.29766666666667,0.720486,0.1218323837132,0.2883795673448,95.297618
25,refined,0.4173910452468575,0.5317106559725232,-0.11431961072566571,0.0020725468374880535,0.049397708992371205,0.04944116811007374,0.0072715834509418376,0.02149433114385483,92.85199999999999,0.41739127697,0.00727098868104,0.02149426364889,92.851772
26,coarse,0.7905139999999999,0.5317106559725232,0.25880334402747673,0.04116372225327564,0.6282512614076944,0.6295983636335978,0.12183257521000002,0.29141623195272565,108.63100000000001,0.790514,0.1218323837132,0.2914137411408,108.630951
26,refined,0.4295559959131175,0.5317106559725232,-0.10215466005940571,0.0018526491615044112,0.044148915488526674,0.0441877703412233,0.006498043705346679,0.019204779245964827,93.61033333333333,0.429555444647,0.006497110558953,0.01920484963746,93.610127
27,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.041163720844267955,0.5724395852091213,0.573917703706843,0.12003,0.2889529073450076,95.29766666666666,0.930738,0.1200300315107,0.2889509762379,95.297618
27,refined,0.44047563253575006,0.5317106559725232,-0.09123502343677314,0.0016530600114378867,0.03943646392359917,0.03947109441349142,0.005803541877052579,0.017149985559296553,94.29366666666667,0.440475233984,0.005804115274555,0.01715006881359,94.293336
28,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.041163720844267955,0.5724395852091213,0.573917703706843,0.12003,0.2889529073450076,95.29766666666666,0.930738,0.1200300315107,0.2889509762379,95.297618
28,refined,0.45018115453051993,0.5317106559725232,-0.08152950144200327,0.0014775868190614642,0.035253617056429244,0.03528456855863797,0.005185055377281339,0.01532409211478908,94.89966666666668,0.450180533823,0.005184727735742,0.01532422558673,94.899369
29,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.041163720844267955,0.5724395852091213,0.573917703706843,0.12003,0.2889529073450076,95.29766666666666,0.930738,0.1200300315107,0.2889509762379,95.297618
29,refined,0.4590380653972575,0.5317106559725232,-0.0726725905752657,0.0013187393021870403,0.03144594320232785,0.031473582847066556,0.004625734519018043,0.013658229558600255,95.45333333333333,0.459037702556,0.004625014719698,0.01365828327781,95.452909
30,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.041163720844267955,0.5724395852091213,0.573917703706843,0.12003,0.2889529073450076,95.29766666666666,0.930738,0.1200300315107,0.2889509762379,95.297618
30,refined,0.46707953679862996,0.5317106559725232,-0.06463111917389325,0.001173727962261222,0.027982996058034088,0.02800760085607736,0.004119951367682728,0.012145990578310811,95.955,0.467078679957,0.004117675846368,0.01214611800584,95.954628
31,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.04116372051630927,0.6202895139904768,0.6216538691694011,0.147115619001,0.30346197297393673,95.29766666666666,0.930738,0.1471153493226,0.3034604347861,95.297618
31,refined,0.4741716271359375,0.5317106559725232,-0.05753902883658568,0.0010476982469544492,0.02493360158635677,0.024955603773177765,0.0036714132448070758,0.010812453048405295,96.39733333333334,0.474172403455,0.003668755555414,0.01081224577525,96.397662
32,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.041163721123640175,0.6252393221370813,0.626592899643127,0.147115619001,0.3013828368209019,95.29766666666667,0.720486,0.1471153493226,0.3013799186485,95.297618
32,refined,0.48053933438588,0.5317106559725232,-0.051171321586643226,0.0009333905759237682,0.022202235726163255,0.022221847115110462,0.0032617785851188352,0.00961524829462624,96.79599999999999,0.480538743036,0.003261864362511,0.009615349110697,96.795855
33,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.041163721123640175,0.6252393221370813,0.626592899643127,0.147115619001,0.3013828368209019,95.29766666666667,0.720486,0.1471153493226,0.3013799186485,95.297618
33,refined,0.48628280476412,0.5317106559725232,-0.0454278512084032,0.0008302915101722769,0.0197439569854892,0.019761407374898985,0.0028945972070052173,0.00853554889617042,97.15433333333335,0.486281956528,0.002897599102201,0.008535732559546,97.154463
34,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.041163721123640175,0.6252393221370813,0.626592899643127,0.147115619001,0.3013828368209019,95.29766666666667,0.720486,0.1471153493226,0.3013799186485,95.297618
34,refined,0.49140895580771754,0.5317106559725232,-0.040301700164805665,0.0007394113618321303,0.01755608879522843,0.017571652823452653,0.0025744397512620087,0.0075720960383506885,97.47600000000001,0.49140871834,0.002573702227002,0.007572100936514,97.475776
35,coarse,0.720486,0.5317106559725232,0.18877534402747675,0.041163721123640175,0.6252393221370813,0.626592899643127,0.147115619001,0.3013828368209019,95.29766666666667,0.720486,0.1471153493226,0.3013799186485,95.297618
35,refined,0.49594407851807,0.5317106559725232,-0.03576657745445322,0.0006578902960243857,0.015615416391692725,0.01562926897610854,0.0022820283052325807,0.006719708659155583,97.75833333333334,0.495944697489,0.002284218279854,0.006719590963632,97.758467
36,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.04116372090500105,0.6202895139904768,0.6216538691951389,0.147115619001,0.3049562531680605,95.29766666666666,0.930738,0.1471153493226,0.3049555867977,95.297618
36,refined,0.5000851987670175,0.5317106559725232,-0.03162545720550569,0.0005845065426290678,0.013856441366435738,0.013868764012695857,0.0020155616482600835,0.005941417013619818,98.01800000000001,0.500085349707,0.002018942765764,0.005941444003769,98.018009
37,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.04116372090500105,0.6202895139904768,0.6216538691951389,0.147115619001,0.3049562531680605,95.29766666666666,0.930738,0.1471153493226,0.3049555867977,95.297618
37,refined,0.50375833923527,0.5317106559725232,-0.02795231673725318,0.0005205926627508318,0.012297568264090246,0.012308582450082121,0.001789891820375672,0.00525134581801267,98.24733333333333,0.503757517798,0.00178820210355,0.005251418064798,98.247016
38,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.04116372090500105,0.6202895139904768,0.6216538691951389,0.147115619001,0.3049562531680605,95.29766666666666,0.930738,0.1471153493226,0.3049555867977,95.297618
38,refined,0.5070514471799176,0.5317106559725232,-0.024659208792605636,0.0004617640801233593,0.01089891168754914,0.010908689290592495,0.0015781866933533562,0.004632483280486587,98.45333333333336,0.507050700647,0.001579760432123,0.004632660764632,98.453281
39,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.04116372051630927,0.6202895139904768,0.6216538691694011,0.147115619001,0.30346197297393673,95.29766666666666,0.930738,0.1471153493226,0.3034604347861,95.297618
39,refined,0.5099275166098575,0.5317106559725232,-0.021783139362665738,0.0004092295475337766,0.009693259304871808,0.009701893875633694,0.0013985266930755802,0.004092180745048756,98.63333333333334,0.50992741132,0.001395528255636,0.004092130880887,98.632984
40,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.04116372090500105,0.6202895139904768,0.6216538691951389,0.147115619001,0.3049562531680605,95.29766666666666,0.930738,0.1471153493226,0.3049555867977,95.297618
40,refined,0.5126311774892174,0.5317106559725232,-0.019079478483305823,0.000365199902461329,0.008567208861169531,0.008574989133500957,0.0012249683623048457,0.0035842360052807808,98.80266666666667,0.512631638713,0.001224151559249,0.003584115143291,98.802389
41,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.04116372103861385,0.5965347659668231,0.5979533250487342,0.147115619001,0.30757691810814447,95.29766666666666,0.930738,0.1471153493226,0.3075767691402,95.297618
41,refined,0.5148350038223175,0.5317106559725232,-0.0168756521502057,0.00032174848209944815,0.007655110911920442,0.00766186956033165,0.0010829482122361456,0.003170142115796924,98.94033333333333,0.514835385447,0.001083759876356,0.003170070668074,98.939987
42,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.04116372103861385,0.5965347659668231,0.5979533250487342,0.147115619001,0.30757691810814447,95.29766666666666,0.930738,0.1471153493226,0.3075767691402,95.297618
42,refined,0.5168382098593175,0.5317106559725232,-0.014872446113205706,0.00028737469145427477,0.006845890762511231,0.006851919770803292,0.0009514927957320896,0.002793750776401358,99.065,0.516837997199,0.0009550802250789,0.002793851991844,99.065339
43,coarse,0.930738,0.5317106559725232,0.39902734402747675,0.04116372103861385,0.5965347659668231,0.5979533250487342,0.147115619001,0.30757691810814447,95.29766666666666,0.930738,0.1471153493226,0.3075767691402,95.297618
43,refined,0.5186108561650801,0.5317106559725232,-0.013099799807443135,0.0002576080911330429,0.006121003200925344,0.006126421640268937,0.0008417942314476456,0.0024608207411283074,99.17733333333335,0.518610596956,0.0008414363520126,0.002460868754455,99.17753
44,coarse,0.8006000000000001,0.5317106559725232,0.2688893440274769,0.04116372103861385,0.6721396059692587,0.6733989173159215,0.147115619001,0.2992976813647386,108.63100000000001,0.8006,0.1471153493226,0.2992974563736,108.630951
44,refined,0.52019517783408,0.5317106559725232,-0.011515478138443225,0.00023004922836606273,0.005475908224051531,0.0054807384106256175,0.0007404861016513387,0.0021632030749709403,99.27566666666665,0.520195618878,0.000739891203883,0.002163109188728,99.275703
45,coarse,0.8006000000000001,0.5317106559725232,0.2688893440274769,0.04116372103861385,0.6721396059692587,0.6733989173159215,0.147115619001,0.2992976813647386,108.63100000000001,0.8006,0.1471153493226,0.2992974563736,108.630951
45,refined,0.5217020700819199,0.5317106559725232,-0.010008585890603272,0.00020396012247640209,0.004855335509221031,0.004859617540369122,0.0006407856211863017,0.0018802148710582683,99.37266666666666,0.521701514086,0.000640513511858,0.001880307301056,99.372149
46,coarse,0.8006000000000001,0.5317106559725232,0.2688893440274769,0.04116372103861385,0.6721396059692587,0.6733989173159215,0.147115619001,0.2992976813647386,108.63100000000001,0.8006,0.1471153493226,0.2992974563736,108.630951
46,refined,0.5229167565664701,0.5317106559725232,-0.00879389940605313,0.00018460338838012768,0.004387628098239548,0.004391509847360315,0.0005661244923402531,0.0016519864342382016,99.44566666666667,0.522917481533,0.0005670730981664,0.001651853449544,99.445994
47,coarse,0.8006000000000001,0.5317106559725232,0.2688893440274769,0.04116372103861385,0.6721396059692587,0.6733989173159215,0.147115619001,0.2992976813647386,108.63100000000001,0.8006,0.1471153493226,0.2992974563736,108.630951
47,refined,0.524039916288,0.5317106559725232,-0.007670739684523253,0.00016598301368712118,0.003946277412576152,0.0039497665472583805,0.0004930754275719873,0.0014409940225737863,99.51666666666667,0.524040001338,0.0004935962659316,0.001440984191608,99.516952
48,coarse,0.8006000000000001,0.5317106559725232,0.2688893440274769,0.04116372103861385,0.6721396059692587,0.6733989173159215,0.147115619001,0.2992976813647386,108.63100000000001,0.8006,0.1471153493226,0.2992974563736,108.630951
48,refined,0.5248761337964375,0.5317106559725232,-0.006834522176085711,0.00014956849305608664,0.003568441809042685,0.003571574957723679,0.00043842856054154833,0.001283869391309361,99.57066666666667,0.524876371549,0.0004414016218286,0.001283899020362,99.570347
49,coarse,0.6369340725464375,0.5317106559725232,0.10522341657391432,0.018327725859807256,0.26078958514565254,0.2614328083000177,0.055561108363270606,0.1316549044893853,96.23733333333332,0.636934310063,0.05557073073527,0.1316655961546,96.237014
49,refined,0.5227389535907175,0.5317106559725232,-0.008971702381805668,0.00017658284771053783,0.004233267291982375,0.004236948603355172,0.0006470000000000087,0.0016898268979719008,99.42433333333334,0.522739443119,0.0006464132993743,0.001689746611335,99.424068
50,coarse,0.6369340725464375,0.5317106559725232,0.10522341657391432,0.018327725859807256,0.26078958514565254,0.2614328083000177,0.055561108363270606,0.1316549044893853,96.23733333333332,0.636934310063,0.05557073073527,0.1316655961546,96.237014
50,refined,0.5223921507940801,0.5317106559725232,-0.009318505178443126,0.0001832001976487203,0.004391099771030861,0.004394919738921955,0.0006260000000000154,0.0017516594197590728,99.408,0.522391336186,0.0006266644180586,0.001751867830245,99.407882
51,coarse,0.6369340725464375,0.5317106559725232,0.10522341657391432,0.01832772613261797,0.26078958514565254,0.26143280831914306,0.055729251488371184,0.1320106342713002,96.23733333333332,0.636934310063,0.0557346413214,0.1320166628776,96.237014
51,refined,0.52332517663503,0.5317106559725232,-0.008385479337493229,0.0001788550704324405,0.004074874895481353,0.0040787981747131795,0.000542246727769452,0.0015752922430685681,99.472,0.523324755993,0.0005406820699205,0.001575348470429,99.471938
52,coarse,0.6369340725464375,0.5317106559725232,0.10522341657391432,0.01832772613261797,0.26078958514565254,0.26143280831914306,0.055729251488371184,0.1320106342713002,96.23733333333332,0.636934310063,0.0557346413214,0.1320166628776,96.237014
52,refined,0.52403639538887,0.5317106559725232,-0.00767426058365317,0.00016780101472907723,0.0038142239802545813,0.003817913271944926,0.0004955612185942732,0.0014417987155401486,99.51733333333331,0.524035714903,0.0004947199711222,0.001441880020565,99.517279
53,coarse,0.6369340725464375,0.5317106559725232,0.10522341657391432,0.01832772613261797,0.26078958514565254,0.26143280831914306,0.055729251488371184,0.1320106342713002,96.23733333333332,0.636934310063,0.0557346413214,0.1320166628776,96.237014
53,refined,0.5246349502520701,0.5317106559725232,-0.007075705720453129,0.00015995794844198618,0.003581854684871417,0.003585424595331087,0.00046417222019679016,0.0013296140284169199,99.55433333333335,0.524635108118,0.0004599086162819,0.001329336638181,99.554215
54,coarse,0.6369340725464375,0.5317106559725232,0.10522341657391432,0.01832772613261797,0.26078958514565254,0.26143280831914306,0.055729251488371184,0.1320106342713002,96.23733333333332,0.636934310063,0.0557346413214,0.1320166628776,96.237014
54,refined,0.5251683716720175,0.5317106559725232,-0.006542284300505741,0.00014952587459206017,0.0033504523666288326,0.0033537872693749178,0.00042333581856043856,0.0012292278850413066,99.587,0.52516764923,0.0004204899453272,0.00122920019648,99.587124
55,coarse,0.6369340725464375,0.5317106559725232,0.10522341657391432,0.01832772613261797,0.26078958514565254,0.26143280831914306,0.055729251488371184,0.1320106342713002,96.23733333333332,0.636934310063,0.0557346413214,0.1320166628776,96.237014
55,refined,0.52562785606527,0.5317106559725232,-0.006082799907253245,0.0001418419470207516,0.003169484325733059,0.0031726566200902012,0.0003972856108608175,0.0011430839560736185,99.61633333333333,0.525628299786,0.0003942144426093,0.001142870273477,99.616495
56,coarse,0.48885770421527003,0.5317106559725232,-0.04285295175725318,0.008439837367071658,0.11811725896484321,0.11841840110451778,0.03991673883185526,0.08209839770745216,91.28300000000002,0.48885814745,0.0399212511977,0.08210096377044,91.283162
56,refined,0.5239254871379375,0.5317106559725232,-0.007785168834585687,0.00015447831779399763,0.003676888040444756,0.003680131684143129,0.0005830000000000002,0.0014687882794104177,99.49666666666668,0.523926145311,0.0005828958204558,0.0014687497628,99.496744
57,coarse,0.48885770421527003,0.5317106559725232,-0.04285295175725318,0.008439837367071658,0.11811725896484321,0.11841840110451778,0.03991673883185526,0.08209839770745216,91.28300000000002,0.48885814745,0.0399212511977,0.08210096377044,91.283162
57,refined,0.5233198953290176,0.5317106559725232,-0.008390760643505635,0.0001652180222885259,0.003933804972421707,0.003937272984686061,0.0005839999999999734,0.0015789161998816552,99.46533333333335,0.523320505032,0.0005837255101136,0.001578799903564,99.465372
58,coarse,0.50886032921527,0.5317106559725232,-0.02285032675725318,0.008439832923856909,0.11811725896484321,0.118418400787844,0.039932871137073,0.07810180422902006,94.61633333333334,0.50886077245,0.03993304167171,0.07809501735403,94.616495
58,refined,0.52368078529788,0.5317106559725232,-0.008029870674643225,0.00016325955821475888,0.003837081271076937,0.003840552872204454,0.0005257564475686094,0.0015090022679432637,99.494,0.523681179624,0.0005180200171321,0.00150857982852,99.49369
59,coarse,0.50644501591527,0.5317106559725232,-0.02526564005725318,0.008439837189343113,0.11811725896484321,0.11841840109185083,0.03991614088313031,0.0826514456542379,94.61633333333334,0.506445459239,0.03991631139514,0.08264499059665,94.616495
59,refined,0.5240064677519175,0.5317106559725232,-0.007704188220605701,0.00016578713053102032,0.003709795543336317,0.00371349812791224,0.0004976613876107039,0.001447410799802768,99.51499999999999,0.52400697065,0.0004987013406529,0.001447297667135,99.515235
60,coarse,0.48885770421527003,0.5317106559725232,-0.04285295175725318,0.008439832923856909,0.11811725896484321,0.118418400787844,0.039932871137073,0.08171135224108741,91.28300000000002,0.48885814745,0.03993304167171,0.08170479374388,91.283162
60,refined,0.52437792325632,0.5317106559725232,-0.007332732716203161,0.00015015050150508585,0.0035502904191973173,0.003553464117413667,0.0004710093534232018,0.0013775236972357772,99.53733333333335,0.524378431422,0.0004717993759026,0.001377335846095,99.537805
61,coarse,0.50886032921527,0.5317106559725232,-0.02285032675725318,0.008439834404928752,0.11811725896484321,0.11841840089340193,0.03998316059402213,0.07906350930132625,94.61633333333334,0.50886077245,0.03998434686924,0.07905897592968,94.616495
61,refined,0.5248409244789375,0.5317106559725232,-0.006869731493585718,0.0001463563031715808,0.003369252738903446,0.0033724300120367844,0.00044354972681909244,0.0012905456910570626,99.56666666666666,0.524840735385,0.0004451546989434,0.001290544305904,99.567222
