iteration,answer_type,qhd_objective,standard_objective,objective_difference,bus_state_l2_distance,branch_flow_l2_distance,combined_l2_distance,max_constraint_residual,l2_constraint_residual,active_load_supplied_percent,log_objective,log_max_constraint_residual,log_l2_constraint_residual,log_active_load_supplied_percent
0,coarse,4.015,0.6096397346732211,3.4053602653267787,2.3669404647780015,6.024482944811016,6.4727738965703345,13.520511890198911,24.177002730412884,-1333.3333333333335,4.015,13.5205118902,24.17700273041,-1333.333333
0,refined,0.33758077065688374,0.6096397346732211,-0.27205896401633733,0.014267063142066877,0.11388271623975413,0.11477291557176754,0.03847600000000001,0.06742220507809234,77.34766666666665,0.337580163281,0.0384755751559,0.06742231965675,77.347578
1,coarse,4.015,0.6096397346732211,3.4053602653267787,2.3669404647780015,6.024482944811016,6.4727738965703345,13.520511890198911,24.177002730412884,-1333.3333333333335,4.015,13.5205118902,24.17700273041,-1333.333333
1,refined,0.369804119073415,0.6096397346732211,-0.2398356155998061,0.011788057773396114,0.09573819549417142,0.0964611858860812,0.02994926239500878,0.05911952409094625,80.32466666666667,0.369804619046,0.0299501766759,0.05911939643403,80.324653
2,coarse,4.015,0.6096397346732211,3.4053602653267787,2.3669404647780015,6.024482944811016,6.4727738965703345,13.520511890198911,24.177002730412884,-1333.3333333333335,4.015,13.5205118902,24.17700273041,-1333.333333
2,refined,0.3902726888283437,0.6096397346732211,-0.21936704584487737,0.010732136991710042,0.0872550253066791,0.08791255999957026,0.02740269645494159,0.054066043911007486,82.016,0.390272813838,0.02740096250386,0.05406601184522,82.016111
3,coarse,4.015,0.6096397346732211,3.4053602653267787,2.3669404647780015,6.024482944811016,6.4727738965703345,13.520511890198911,24.177002730412884,-1333.3333333333335,4.015,13.5205118902,24.17700273041,-1333.333333
3,refined,0.40286404089526,0.6096397346732211,-0.20677569377796107,0.010108400098659662,0.08224204261932114,0.08286092762425977,0.02580628791449474,0.050958738632049104,83.06566666666667,0.402864990187,0.02580835701817,0.05095849722948,83.065737
4,coarse,4.015,0.6096397346732211,3.4053602653267787,2.3669404647780015,6.024482944811016,6.4727738965703345,13.520511890198911,24.177002730412884,-1333.3333333333335,4.015,13.5205118902,24.17700273041,-1333.333333
4,refined,0.41934272830845376,0.6096397346732211,-0.19029700636476732,0.00931808631240351,0.07568312047031553,0.07625458318455158,0.023772130953022053,0.046891141058880426,84.39133333333334,0.419343390286,0.02377291598379,0.0468909737793,84.391296
5,coarse,2.00375,0.6096397346732211,1.3941102653267792,0.5741790835957457,2.973962768928776,3.0288836509534933,4.44011259645711,6.200775381041226,-652.1383333333333,2.00375,4.440114187946,6.200776906299,-652.138481
5,refined,0.28778960455776004,0.6096397346732211,-0.32185013011546104,0.01540229089777848,0.12581361381498796,0.12675289340321472,0.041282999999999986,0.0794311785983566,73.377,0.287789357322,0.04128312709117,0.07943125097341,73.377119
6,coarse,2.00375,0.6096397346732211,1.3941102653267792,0.5741790835957457,2.973962768928776,3.0288836509534933,4.44011259645711,6.200775381041226,-652.1383333333333,2.00375,4.440114187946,6.200776906299,-652.138481
6,refined,0.29741888315334,0.6096397346732211,-0.3122208515198811,0.01523084738560446,0.1240604775474412,0.12499192294457565,0.038978202970132825,0.07700392446758736,74.39266666666667,0.297419108433,0.03897886704086,0.07700386724317,74.392903
