iteration,answer_type,qhd_objective,standard_objective,objective_difference,bus_state_l2_distance,branch_flow_l2_distance,combined_l2_distance,max_constraint_residual,l2_constraint_residual,active_load_supplied_percent,log_objective,log_max_constraint_residual,log_l2_constraint_residual,log_active_load_supplied_percent
0,coarse,11.2883976,9.195046541274328,2.0933510587256716,0.08814021803918501,5.642435817144146,5.643124192203032,18.0736,25.814224455914875,120.0,11.2883976,18.0736,25.81424022725,120.0
0,refined,7.4350923724751,9.195046541274328,-1.7599541687992284,0.01542597246577259,0.9927944983844731,0.9929143350002517,0.12111305434543476,0.26056870956078954,93.9299574468085,7.43509387555,0.1211348403185,0.2605685313104,93.929971
1,coarse,13.774899600000001,9.195046541274328,4.579853058725673,0.08814021803351224,5.819960803350261,5.820628183501194,17.100800000000003,21.14807157507654,134.46808510638297,13.7748996,17.1008,21.14806946712,134.468085
1,refined,7.963005545474838,9.195046541274328,-1.2320409957994904,0.012739759535922816,0.7547770529455148,0.7548845614570147,0.05326441730839743,0.1582271909127736,96.03180851063829,7.96300588931,0.0532529862339,0.1582271061133,96.031834
2,coarse,14.0086524,9.195046541274328,4.813605858725673,0.08814021803351224,5.567189366586637,5.567887044604113,13.209599999999998,17.837850768221905,123.40425531914896,14.0086524,13.2096,17.83784880583,123.404255
2,refined,8.25159475173709,9.195046541274328,-0.9434517895372387,0.011462739659719084,0.6570006915705008,0.6571006795953135,0.031513742574257986,0.1188329713139009,96.97965957446807,8.25159318801,0.03149561445376,0.1188330429408,96.979637
3,coarse,13.7730844,9.195046541274328,4.578037858725672,0.08814021803918501,5.809176069191556,5.80984468819123,16.639999999999997,20.60644319018582,120.0,13.7730844,16.64,20.60646112303,120.0
3,refined,8.399988061713989,9.195046541274328,-0.795058479560339,0.010756743765927524,0.6072521231934447,0.6073473871347372,0.02646700000000002,0.10050160542800964,97.44891489361703,8.39998813682,0.02646700159611,0.1005014369598,97.448916
4,coarse,14.0086524,9.195046541274328,4.813605858725673,0.08814021803351224,5.567189366586637,5.567887044604113,13.209599999999998,17.87959350850446,123.40425531914896,14.0086524,13.2096,17.8795915507,123.404255
4,refined,8.489403572563802,9.195046541274328,-0.7056429687105261,0.010263142736169779,0.5743616500233004,0.5744533376317968,0.02450299999999994,0.08976086056741271,97.73048936170213,8.48940381856,0.02450373976998,0.08976059697187,97.730482
5,coarse,14.0086524,9.195046541274328,4.813605858725673,0.08814021803351224,5.531337480129945,5.532039679641252,13.209599999999998,17.849754756754947,116.59574468085106,14.0086524,13.2096,17.84975268777,116.595745
5,refined,8.55237087312044,9.195046541274328,-0.6426756681538883,0.009861063285597799,0.5485486539320422,0.5486372811792668,0.02278800000000003,0.08212691225472785,97.9288510638298,8.55237198913,0.02278733274088,0.0821266227128,97.928914
6,coarse,14.0086524,9.195046541274328,4.813605858725673,0.08814021803351224,5.690205948713417,5.6908885454565485,14.847999999999999,19.100288075839547,123.40425531914896,14.0086524,14.848,19.10028503886,123.404255
6,refined,8.602879324428109,9.195046541274328,-0.5921672168462191,0.0094926818781605,0.5255632240775487,0.5256489451259535,0.021226999999999885,0.07590614724845698,98.0888085106383,8.60287888329,0.02122687561354,0.07590597712697,98.088778
7,coarse,14.24265,9.195046541274328,5.047603458725671,0.08814021803351224,5.690205948713417,5.6908885454565485,14.847999999999999,19.101293269830144,125.95744680851064,14.24265,14.848,19.10129023301,125.957447
7,refined,8.647311618009757,9.195046541274328,-0.5477349232645707,0.009150852314446489,0.5044138221561542,0.504496820683997,0.01976599999999995,0.07036686896687888,98.22968085106382,8.64731179734,0.01976490483338,0.07036670464459,98.229715
8,coarse,14.24265,9.195046541274328,5.047603458725671,0.08814021803351224,5.690205948713417,5.6908885454565485,14.847999999999999,19.101293269830144,125.95744680851064,14.24265,14.848,19.10129023301,125.957447
8,refined,8.686831985527823,9.195046541274328,-0.5082145557465054,0.008835284749977836,0.4850279068375733,0.4851083720859194,0.018398999999999832,0.06539783274476994,98.3553829787234,8.68683206601,0.01839912806176,0.06539781050404,98.355396
