iteration,answer_type,qhd_objective,standard_objective,objective_difference,bus_state_l2_distance,branch_flow_l2_distance,combined_l2_distance,max_constraint_residual,l2_constraint_residual,active_load_supplied_percent,log_objective,log_max_constraint_residual,log_l2_constraint_residual,log_active_load_supplied_percent
11,refined,0.3309412346626575,0.5317106559725089,-0.20076942130985137,0.003616501273025009,0.086455265869289,0.08653087355382032,0.012712332006423216,0.03778016687556188,87.42200000000001,0.330941747986,0.01270831931058,0.03778006371804,87.4219
12,coarse,1.281536,0.5317106559725089,0.7498253440274911,0.061786191089337326,1.1113732363644417,1.1130893961926425,0.4896,0.7752510711346761,133.33333333333334,1.281536,0.4896,0.7752511129184,133.333333
12,refined,0.34517616498288,0.5317106559725089,-0.18653449098962888,0.003387339923544317,0.08032721078480161,0.080398599889697,0.011810690381760552,0.03509668194249334,88.315,0.34517552109,0.01180938167333,0.0350967999308,88.314464
13,coarse,1.9234559999999998,0.5317106559725089,1.391745344027491,0.061786261525747836,1.0696466271811729,1.0714296286520115,0.4896,0.7624464195692152,160.0,1.923456,0.4896,0.7624463785493,160.0
13,refined,0.3584311388,0.5317106559725089,-0.1732795171725089,0.0031600071273986284,0.07461744024598672,0.07468432254435069,0.010969585847311863,0.032598667466813426,89.14566666666666,0.358431079386,0.01097012840753,0.03259867901642,89.145154
14,coarse,1.9234559999999998,0.5317106559725089,1.391745344027491,0.061786261525747836,1.0696466271811729,1.0714296286520115,0.4896,0.7624464195692152,160.0,1.923456,0.4896,0.7624463785493,160.0
14,refined,0.37071450031175,0.5317106559725089,-0.16099615566075887,0.0029391686687631436,0.06932470342632648,0.06938698161479255,0.010194880775782844,0.03028422175172726,89.916,0.370714372259,0.01019398427219,0.03028424417216,89.915854
15,coarse,1.9234559999999998,0.5317106559725089,1.391745344027491,0.061786261525747836,1.0696466271811729,1.0714296286520115,0.4896,0.7624464195692152,160.0,1.923456,0.4896,0.7624463785493,160.0
15,refined,0.38235451919295754,0.5317106559725089,-0.14935613677955134,0.0027310418102382533,0.06432697779736254,0.06438492573507905,0.009460943124854432,0.02809153869446347,90.647,0.382354900282,0.009457983012249,0.02809146146211,90.646744
16,coarse,1.9234559999999998,0.5317106559725089,1.391745344027491,0.061786261525747836,1.0696466271811729,1.0714296286520115,0.4896,0.7624464195692152,160.0,1.923456,0.4896,0.7624463785493,160.0
16,refined,0.3932560164089375,0.5317106559725089,-0.1384546395635714,0.002534868800983522,0.05962912410671802,0.05968297916133695,0.008768325200574772,0.026038355176982865,91.32833333333335,0.393255606011,0.008770514502683,0.02603843505179,91.328482
17,coarse,1.9234559999999998,0.5317106559725089,1.391745344027491,0.061786261525747836,1.0696466271811729,1.0714296286520115,0.4896,0.7624464195692152,160.0,1.923456,0.4896,0.7624463785493,160.0
17,refined,0.40340113730342997,0.5317106559725089,-0.12830951866907891,0.0023529360492739438,0.05526099913185659,0.05531106881179415,0.00813040922774469,0.02412809024976962,91.96433333333334,0.403400586118,0.008128907217049,0.02412819254119,91.96407
18,coarse,0.720486,0.5317106559725089,0.18877534402749108,0.041263919750202126,0.6283918583328754,0.6297452172840979,0.121935640562,0.28177207399100235,95.30233333333334,0.720486,0.1219357381432,0.2817723579845,95.302174
18,refined,0.3318652144472175,0.5317106559725089,-0.19984544152529138,0.003534317656803546,0.084755368922627,0.08482902782956904,0.013347999999999999,0.037626970401292356,87.36566666666667,0.33186541296,0.01334751292152,0.03762692077874,87.36584
19,coarse,0.6403840000000001,0.5317106559725089,0.10867334402749118,0.041263911995242535,0.6723011668180368,0.673566306563834,0.147228887117,0.3060194730995859,81.96900000000002,0.640384,0.1472291343544,0.3060196843231,81.968841
19,refined,0.3273683697368175,0.5317106559725089,-0.2043422862356914,0.0036769136907487594,0.08777565671521996,0.08785263573779306,0.012926916137889377,0.03845448540705891,87.18499999999999,0.327368700056,0.01292794410351,0.03845441899181,87.185308
20,coarse,0.720486,0.5317106559725089,0.18877534402749108,0.041263911995242535,0.6723011668180368,0.673566306563834,0.147228887117,0.3086795184808637,95.30233333333334,0.720486,0.1472291343544,0.308679921253,95.302174
20,refined,0.3396052428864375,0.5317106559725089,-0.19210541308607137,0.003471225543809901,0.08284008709962028,0.08291278211137697,0.012183170935389703,0.036146925395129786,87.97833333333332,0.33960481958,0.01218294061178,0.03614700699118,87.97838
21,coarse,0.720486,0.5317106559725089,0.18877534402749108,0.041264000401695436,0.6723011668180368,0.6735663119797819,0.147228887117,0.3104751791187294,95.30233333333334,0.720486,0.1472291343544,0.3104751543011,95.302174
21,refined,0.35631555075228,0.5317106559725089,-0.1753951052202289,0.0031772836102439976,0.07572064482821604,0.07578727587359746,0.011136957116642629,0.03299745191029929,89.03099999999999,0.35631636789,0.0111405921359,0.03299730392207,89.03146
22,coarse,0.720486,0.5317106559725089,0.18877534402749108,0.04126408105303111,0.6283918583328754,0.6297452278534517,0.121935640562,0.2881668462217423,95.30233333333334,0.720486,0.1219357381432,0.2881671756086,95.302174
22,refined,0.37336293982065755,0.5317106559725089,-0.15834771615185134,0.0028870713216373597,0.06840186061072256,0.06846276152643085,0.010065638085062986,0.029785641182358207,90.10066666666668,0.373362749262,0.01006735816837,0.02978568769112,90.100578
23,coarse,0.720486,0.5317106559725089,0.18877534402749108,0.04126408105303111,0.6283918583328754,0.6297452278534517,0.121935640562,0.2881668462217423,95.30233333333334,0.720486,0.1219357381432,0.2881671756086,95.302174
23,refined,0.3894696940351175,0.5317106559725089,-0.14224096193739139,0.002597150132139186,0.06144264979687984,0.06149751542030693,0.00904558062927624,0.026751712864243323,91.10833333333333,0.389469391878,0.009044736050772,0.02675176285359,91.108159
24,coarse,0.720486,0.5317106559725089,0.18877534402749108,0.04126408105303111,0.6283918583328754,0.6297452278534517,0.121935640562,0.2881668462217423,95.30233333333334,0.720486,0.1219357381432,0.2881671756086,95.302174
24,refined,0.40400239228272,0.5317106559725089,-0.12770826368978888,0.002334631755368242,0.05516668491674665,0.055216063153187375,0.00812375010577275,0.024015062355681873,92.015,0.404002761292,0.008121559601498,0.02401499015451,92.015379
25,coarse,0.720486,0.5317106559725089,0.18877534402749108,0.04126408105303111,0.6283918583328754,0.6297452278534517,0.121935640562,0.2881668462217423,95.30233333333334,0.720486,0.1219357381432,0.2881671756086,95.302174
25,refined,0.4173910452468575,0.5317106559725089,-0.11431961072565139,0.002092814794599472,0.04938665784934677,0.04943098064263888,0.007270710498870708,0.021494561685691745,92.85166666666667,0.41739164931,0.00727177765586,0.02149446938708,92.851983
26,coarse,0.720486,0.5317106559725089,0.18877534402749108,0.04126408105303111,0.6283918583328754,0.6297452278534517,0.121935640562,0.2881668462217423,95.30233333333334,0.720486,0.1219357381432,0.2881671756086,95.302174
26,refined,0.4293906904750575,0.5317106559725089,-0.10231996549745137,0.0018772356959810737,0.044210674802712735,0.044250511639635136,0.0065054166365933475,0.01923617197157816,93.603,0.429390292155,0.006506395533587,0.01923623506368,93.603225
27,coarse,0.5156045,0.5317106559725089,-0.016106155972508862,0.01875108309690861,0.2767823602641029,0.27741679486050375,0.06374921362697533,0.13379562699364192,85.34733333333334,0.5156045,0.06374897733122,0.1337938889366,85.347634
27,refined,0.39303452789861754,0.5317106559725089,-0.13867612807389135,0.0024703474005328104,0.05846672723630556,0.05851889276126022,0.00952,0.026108673397764563,91.19666666666667,0.393034424108,0.009520593600013,0.02610870465652,91.196509
28,coarse,0.5156045,0.5317106559725089,-0.016106155972508862,0.01875108309690861,0.2767823602641029,0.27741679486050375,0.06374921362697533,0.13379562699364192,85.34733333333334,0.5156045,0.06374897733122,0.1337938889366,85.347634
28,refined,0.3858241499029575,0.5317106559725089,-0.1458865060695514,0.002635685709902848,0.06239984931570912,0.06245548842003071,0.009357000000000004,0.02744094956978698,90.83400000000002,0.385824866841,0.009356519757059,0.02744080318254,90.833993
29,coarse,0.5156045,0.5317106559725089,-0.016106155972508862,0.01875108309690861,0.2767823602641029,0.27741679486050375,0.06374921362697533,0.13379562699364192,85.34733333333334,0.5156045,0.06374897733122,0.1337938889366,85.347634
29,refined,0.3999747652839575,0.5317106559725089,-0.1317358906885514,0.0024124776751717116,0.05701827008262999,0.05706928396036646,0.008400236872650194,0.0247742999152119,91.779,0.399975021286,0.008400272706899,0.02477425585409,91.779108
30,coarse,0.5156045,0.5317106559725089,-0.016106155972508862,0.01875108309690861,0.2767823602641029,0.27741679486050375,0.06374921362697533,0.13379562699364192,85.34733333333334,0.5156045,0.06374897733122,0.1337938889366,85.347634
30,refined,0.4108889876004375,0.5317106559725089,-0.12082166837207137,0.0022152598164213344,0.052294993779373404,0.05234189288169615,0.007702461728079285,0.0227193110783367,92.45533333333333,0.410888515537,0.007704049078694,0.02271940884089,92.455422
31,coarse,0.5156045,0.5317106559725089,-0.016106155972508862,0.01875108309690861,0.2767823602641029,0.27741679486050375,0.06374921362697533,0.13379562699364192,85.34733333333334,0.5156045,0.06374897733122,0.1337938889366,85.347634
31,refined,0.42021320677532,0.5317106559725089,-0.1114974491971889,0.002046368566654712,0.048243664608642635,0.04828704587342023,0.00711221361130672,0.0209638665609629,93.03400000000002,0.420213543448,0.007111481537549,0.02096380761492,93.033993
32,coarse,0.23823083857532001,0.5317106559725089,-0.29347981739718887,0.010195442864096106,0.17569722602753757,0.17599279044599153,0.0543969205711196,0.09024345166364628,78.03400000000002,0.238231174477,0.05439723902765,0.09024355221284,78.033993
32,refined,0.3886189364212575,0.5317106559725089,-0.14309171955125138,0.0025407118544552684,0.060011819443239946,0.06006557824257918,0.010063000000000016,0.02695691774189983,90.88,0.388619623782,0.01006265342178,0.02695675721127,90.880202
33,coarse,0.23823083857532001,0.5317106559725089,-0.29347981739718887,0.010195442864096106,0.17569722602753757,0.17599279044599153,0.0543969205711196,0.09024345166364628,78.03400000000002,0.238231174477,0.05439723902765,0.09024355221284,78.033993
33,refined,0.3769728188170175,0.5317106559725089,-0.1547378371554914,0.002782520002205889,0.06579231413321468,0.06585112767877462,0.010176999999999992,0.029116461642287105,90.24866666666667,0.376973043274,0.01017694663681,0.02911642714192,90.248831
34,coarse,0.23823083857532001,0.5317106559725089,-0.29347981739718887,0.010195392645457466,0.17569722602753757,0.1759927875367814,0.0543969205711196,0.09140910661023419,78.03400000000002,0.238231174477,0.05439723902765,0.09140920321021,78.033993
34,refined,0.38360596094843746,0.5317106559725089,-0.14810469502407142,0.002657699046704584,0.06394296057260157,0.06399816849732604,0.009399374062662239,0.02785611759991873,90.75366666666666,0.383606274143,0.009399213564013,0.02785605488986,90.753965
35,coarse,0.23823083857532001,0.5317106559725089,-0.29347981739718887,0.010195392645457466,0.17569722602753757,0.1759927875367814,0.0543969205711196,0.09140910661023419,78.03400000000002,0.238231174477,0.05439723902765,0.09140920321021,78.033993
35,refined,0.39064916701692004,0.5317106559725089,-0.14106148895558884,0.002566636525120886,0.06104257186039749,0.061096507284654794,0.009005546267577519,0.02653082149552236,91.19866666666667,0.390648848484,0.009003390286601,0.02653086312023,91.198274
36,coarse,0.23823083857532001,0.5317106559725089,-0.29347981739718887,0.010195467973322667,0.17569722602753757,0.17599279190059655,0.0543969205711196,0.0913787810581254,78.03400000000002,0.238231174477,0.05439723902765,0.09137887788096,78.033993
36,refined,0.39815527339007006,0.5317106559725089,-0.13355538258243882,0.0024351198266757295,0.05785951309655555,0.057910733584895575,0.008531624209181146,0.02511786280594732,91.66900000000001,0.398154552396,0.008531314168277,0.02511798529638,91.668794
37,coarse,0.23823083857532001,0.5317106559725089,-0.29347981739718887,0.010195467973322667,0.17569722602753757,0.17599279190059655,0.0543969205711196,0.0913787810581254,78.03400000000002,0.238231174477,0.05439723902765,0.09137887788096,78.033993
37,refined,0.4056040008146175,0.5317106559725089,-0.12610665515789138,0.0022743657702880703,0.054676185308199864,0.05472346827014593,0.00806497881359547,0.02371572405583277,92.13400000000001,0.405604813183,0.008065430539251,0.02371558562376,92.134344
38,coarse,0.23823083857532001,0.5317106559725089,-0.29347981739718887,0.010195467973322667,0.17569722602753757,0.17599279190059655,0.0543969205711196,0.09021074625769179,78.03400000000002,0.238231174477,0.05439723902765,0.09021084705815,78.033993
38,refined,0.41289159848048,0.5317106559725089,-0.11881905749202887,0.002196433640697375,0.0515571983381005,0.05160396323163774,0.0076024497800565305,0.022344274086215487,92.58966666666669,0.412891824266,0.007603109452466,0.02234419949239,92.589276
39,coarse,0.25577618037532,0.5317106559725089,-0.27593447559718887,0.010195467973322667,0.17569722602753757,0.17599279190059655,0.0543969205711196,0.09056411397661689,81.36733333333335,0.255776516344,0.05439723902765,0.09056418120877,81.367326
39,refined,0.42013935467063,0.5317106559725089,-0.11157130130187887,0.002065188882960709,0.04840752138820635,0.048451554485609234,0.0071530293828092895,0.020979655049202264,93.04166666666666,0.420138685974,0.007154069401801,0.02097978869821,93.041648
40,coarse,0.51697727417532,0.5317106559725089,-0.01473338179718886,0.008275153210212922,0.08566321492308386,0.08606198087199105,0.03826277821386116,0.0908202877182088,101.36733333333333,0.516977611216,0.03826350551757,0.090821047332,101.367326
40,refined,0.42718019960174997,0.5317106559725089,-0.10453045637075892,0.001896848047708265,0.04534853345280496,0.04538818699657726,0.006704599718761209,0.01965411424128054,93.47433333333333,0.427180032279,0.006704797493564,0.01965417857936,93.474461
41,coarse,0.51697727417532,0.5317106559725089,-0.01473338179718886,0.008275153210212922,0.08566321492308386,0.08606198087199105,0.03826277821386116,0.08732589235580834,101.36733333333333,0.516977611216,0.03826350551757,0.08732661832635,101.367326
41,refined,0.43376787176688003,0.5317106559725089,-0.09794278420562885,0.0017794916643980236,0.04250282961582999,0.04254006483229588,0.006290067196374108,0.018414506351935072,93.89066666666669,0.433768628348,0.006288770843827,0.01841431045883,93.890449
42,coarse,0.51697727417532,0.5317106559725089,-0.01473338179718886,0.008275153210212922,0.08566321492308386,0.08606198087199105,0.03826277821386116,0.08732589235580834,101.36733333333333,0.516977611216,0.03826350551757,0.08732661832635,101.367326
42,refined,0.43986709417308,0.5317106559725089,-0.09184356179942887,0.0016690245622021087,0.039861673842001163,0.0398965999112119,0.0059016794372691445,0.017266799270904947,94.26866666666668,0.439867620036,0.005899731349619,0.01726668565904,94.268805
43,coarse,0.51697727417532,0.5317106559725089,-0.01473338179718886,0.008275091338015383,0.08566321492308386,0.08606197492279011,0.03830329034595718,0.08741796469539745,101.36733333333333,0.516977611216,0.03830401764877,0.08741869082152,101.367326
43,refined,0.4460775480879375,0.5317106559725089,-0.0856331078845714,0.0015586776777743068,0.037158310585138264,0.037190987102318086,0.005508087346767124,0.016098220792942767,94.65066666666668,0.446076716192,0.005506983597816,0.01609830927855,94.65033
44,coarse,0.51697727417532,0.5317106559725089,-0.01473338179718886,0.008275091338015383,0.08566321492308386,0.08606197492279011,0.03830329034595718,0.08741796469539745,101.36733333333333,0.516977611216,0.03830401764877,0.08741869082152,101.367326
44,refined,0.45176073320342996,0.5317106559725089,-0.07994992276907892,0.0014551562147763427,0.03470072089373768,0.034731218092006,0.005133064606505741,0.015028948768872187,95.00000000000001,0.451760347818,0.005134581261905,0.01502900346801,94.999876
45,coarse,0.51697727417532,0.5317106559725089,-0.01473338179718886,0.008275091338015383,0.08566321492308386,0.08606197492279011,0.03830329034595718,0.08741796469539745,101.36733333333333,0.516977611216,0.03830401764877,0.08741869082152,101.367326
45,refined,0.45713995557888004,0.5317106559725089,-0.07457070039362884,0.0013595813919424255,0.03238719237043106,0.03241571673124974,0.004799996032478243,0.014017242789224983,95.34533333333334,0.457139896502,0.004800802311766,0.01401729232973,95.345008
46,coarse,0.42636073175388,0.5317106559725089,-0.10534992421862888,0.005611292206699916,0.07481920836219243,0.07502933119903266,0.023934936781779798,0.04927281869966709,89.512,0.426360672698,0.02393798711841,0.0492722942645,89.511675
46,refined,0.44321234817783,0.5317106559725089,-0.08849830779467888,0.0015872042985178862,0.037064819194548786,0.0370987875733133,0.006311999999999984,0.016670013660474613,94.33233333333335,0.443211482019,0.006311861345635,0.01667006139197,94.33216
47,coarse,0.40877741635388,0.5317106559725089,-0.1229332396186289,0.005611292206699916,0.07776255543687224,0.07796474606064975,0.023934936781779798,0.05002647086660286,91.17866666666667,0.40877735731,0.02393798711841,0.05002530965203,91.178342
47,refined,0.43641644432127,0.5317106559725089,-0.09529421165123886,0.001717764029612998,0.0402616261723074,0.04029825375000833,0.00645900000000002,0.017931274084570296,93.96333333333335,0.436415581583,0.006459748890196,0.01793151116266,93.963426
48,coarse,0.40877741635388,0.5317106559725089,-0.1229332396186289,0.005611292206699916,0.08568232942277844,0.08586587317172344,0.023934936781779798,0.04496066143624125,91.17866666666667,0.40877735731,0.02393798711841,0.04495983218443,91.178342
48,refined,0.43733801142143,0.5317106559725089,-0.09437264455107891,0.0017294501213240894,0.04053121848384605,0.040568099160638665,0.006025718559553778,0.0177413288897085,94.09133333333335,0.437337979562,0.00602660285139,0.01774135803346,94.09113
49,coarse,0.42636073175388,0.5317106559725089,-0.10534992421862888,0.005611292206699916,0.07481920836219243,0.07502933119903266,0.023934936781779798,0.049288750310499285,89.512,0.426360672698,0.02393798711841,0.04928814829443,89.511675
49,refined,0.4391178590540701,0.5317106559725089,-0.0925927969184388,0.001706901736067133,0.03997278271454809,0.040009209833250445,0.005915959539399024,0.017406060091209097,94.21233333333335,0.439118212291,0.005912381899081,0.01740595312852,94.212537
50,coarse,0.43515370195388,0.5317106559725089,-0.0965569540186289,0.005611292206699916,0.07481920836219243,0.07502933119903266,0.023934936781779798,0.048830942108162766,91.17866666666667,0.435153642892,0.02393798711841,0.04883031509612,91.178342
50,refined,0.44166282203793744,0.5317106559725089,-0.09004783393457144,0.0016652278574303555,0.038981828568063225,0.039017380003365576,0.0057640841827655415,0.01692787586130376,94.37800000000001,0.441662070936,0.005763203932067,0.01692806636897,94.377706
51,coarse,0.43515370195388,0.5317106559725089,-0.0965569540186289,0.005611292206699916,0.07481920836219243,0.07502933119903266,0.023934936781779798,0.048830942108162766,91.17866666666667,0.435153642892,0.02393798711841,0.04883031509612,91.178342
51,refined,0.44473551839611997,0.5317106559725089,-0.08697513757638892,0.0016141216398064063,0.037716708213833085,0.03775123133297132,0.005583652477623546,0.016350695383286738,94.57399999999998,0.444735608726,0.005584037743496,0.0163506198492,94.573933
52,coarse,0.43515370195388,0.5317106559725089,-0.0965569540186289,0.005611292206699916,0.07481920836219243,0.07502933119903266,0.023934936781779798,0.048830942108162766,91.17866666666667,0.435153642892,0.02393798711841,0.04883031509612,91.178342
52,refined,0.44814603742581754,0.5317106559725089,-0.08356461854669134,0.0015554887003525622,0.03628740192025278,0.03632072525733606,0.005381089072116915,0.015709831836830192,94.78866666666667,0.448145395696,0.005378444308213,0.01570986354613,94.788706
53,coarse,0.43515370195388,0.5317106559725089,-0.0965569540186289,0.005611292206699916,0.07481920836219243,0.07502933119903266,0.023934936781779798,0.048830942108162766,91.17866666666667,0.435153642892,0.02393798711841,0.04883031509612,91.178342
53,refined,0.45175897419143757,0.5317106559725089,-0.07995168178107132,0.001491606947280691,0.03475905347980595,0.034791043245312236,0.005156923677951411,0.015030742640705298,95.017,0.451759665951,0.005158372187216,0.01503061974605,95.017117
54,coarse,0.43515370195388,0.5317106559725089,-0.0965569540186289,0.005611292206699916,0.07481920836219243,0.07502933119903266,0.023934936781779798,0.048830942108162766,91.17866666666667,0.435153642892,0.02393798711841,0.04883031509612,91.178342
54,refined,0.4554494583430575,0.5317106559725089,-0.07626119762945138,0.0014266486113850294,0.03317601266759806,0.03320667316641331,0.0049268063645230425,0.014336922446610965,95.24633333333334,0.455449742629,0.004927473286193,0.01433687242107,95.246452
55,coarse,0.44885313416805744,0.5317106559725089,-0.08285752180445144,0.0028829250643295813,0.040781088975600864,0.040882862851840666,0.013278688227092765,0.0300094812055905,96.49633333333333,0.448853418433,0.01328213870908,0.03001371000548,96.496452
55,refined,0.4461865998885576,0.5317106559725089,-0.0855240560839513,0.0015258828515922291,0.03588266549947303,0.035915094345189406,0.006091999999999986,0.016106991908040928,94.50866666666668,0.446187040327,0.00609194562147,0.01610685828506,94.50881
56,coarse,0.44885313416805744,0.5317106559725089,-0.08285752180445144,0.0028829250643295813,0.040781088975600864,0.040882862851840666,0.013278688227092765,0.029988993724773753,96.49633333333333,0.448853418433,0.01328213870908,0.02999317041308,96.496452
56,refined,0.44090126012352,0.5317106559725089,-0.0908093958489889,0.0016179654896610067,0.03819016171776713,0.03822441973862965,0.0062910000000000466,0.017095361195395734,94.22366666666667,0.44090116525,0.006290802649633,0.01709533947223,94.22334
57,coarse,0.44885313416805744,0.5317106559725089,-0.08285752180445144,0.0028829250643295813,0.04369701377291479,0.04379201148151161,0.013206267196023455,0.026409441795008738,96.49633333333333,0.448853418433,0.01320905962097,0.02641332654062,96.496452
57,refined,0.44030854788593754,0.5317106559725089,-0.09140210808657134,0.0016508864442207677,0.039017702883614086,0.03905261277258794,0.005875999999999992,0.017186206645041467,94.26033333333335,0.440307689611,0.005876193092877,0.01718632210696,94.260418
58,coarse,0.44885313416805744,0.5317106559725089,-0.08285752180445144,0.0028829250643295813,0.04369701377291479,0.04379201148151161,0.013206267196023455,0.026409441795008738,96.49633333333333,0.448853418433,0.01320905962097,0.02641332654062,96.496452
58,refined,0.4403964871359375,0.5317106559725089,-0.0913141688365714,0.0016591395733825066,0.03923526720709265,0.03927033151038992,0.0058342179596201915,0.017166149128746196,94.283,0.44039563099,0.005832661949584,0.01716627017292,94.283193
59,coarse,0.44885313416805744,0.5317106559725089,-0.08285752180445144,0.0028829250643295813,0.04369701377291479,0.04379201148151161,0.013206267196023455,0.026409441795008738,96.49633333333333,0.448853418433,0.01320905962097,0.02641332654062,96.496452
59,refined,0.44117387391155755,0.5317106559725089,-0.09053678206095134,0.0016508265131808797,0.03905297179152729,0.03908784765021537,0.00577896671849687,0.01701953166738983,94.34,0.441174235793,0.00577760340782,0.01701945207926,94.340282
60,coarse,0.45325062893055745,0.5317106559725089,-0.07846002704195143,0.0028829250643295813,0.04369701377291479,0.04379201148151161,0.013206267196023455,0.02574578503098128,97.32966666666667,0.45325091321,0.01320905962097,0.02574982145839,97.329785
60,refined,0.44253695546487004,0.5317106559725089,-0.08917370050763884,0.0016318671812976442,0.03857759687976119,0.03861209618131029,0.005705244605889545,0.016763704510578733,94.43533333333335,0.44253750949,0.005705054431288,0.01676362215937,94.435019
61,coarse,0.45325062893055745,0.5317106559725089,-0.07846002704195143,0.0028829250643295813,0.04369701377291479,0.04379201148151161,0.013206267196023455,0.02573448301256418,97.32966666666667,0.45325091321,0.01320905962097,0.02573852365468,97.329785
