iteration,answer_type,qhd_objective,standard_objective,objective_difference,bus_state_l2_distance,branch_flow_l2_distance,combined_l2_distance,max_constraint_residual,l2_constraint_residual,active_load_supplied_percent,log_objective,log_max_constraint_residual,log_l2_constraint_residual,log_active_load_supplied_percent
14,refined,0.51647383176704,0.609639734673282,-0.09316590290624205,0.004568962598576204,0.03705249984373457,0.03733313761120459,0.011642500745890239,0.022940935433770165,92.36099999999999,0.516473445797,0.01164557082086,0.02294103478984,92.360914
15,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.044967476649817345,0.3548023990634558,0.3576406245624727,0.22,0.33030247369484167,106.66666666666667,0.160024,0.22,0.3303028055058,106.666667
15,refined,0.523220398136215,0.609639734673282,-0.08641933653706702,0.0042389068870534174,0.03437352555083918,0.03463390810161774,0.010806027232783622,0.021278646629602972,92.91566666666667,0.523219483559,0.01080675138809,0.02127887420742,92.915557
16,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.04496747666093649,0.3548023990634558,0.35764062456387075,0.22,0.3298129576248652,106.66666666666667,0.160024,0.22,0.3298130511032,106.666667
16,refined,0.5295526386600938,0.609639734673282,-0.0800870960131882,0.003929213278740096,0.03185004297820369,0.032091493494433215,0.010011303194842003,0.019718576774701305,93.433,0.52955363663,0.01001201928637,0.01971832508079,93.433136
17,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3301090918036831,106.66666666666667,0.160024,0.22,0.3301090823956,106.666667
17,refined,0.5353884563260001,0.609639734673282,-0.07425127834728196,0.0036425784070856153,0.029530634492687023,0.029754440861700676,0.009282651932943864,0.018280917874274518,93.91133333333335,0.535389070574,0.009284492343442,0.01828077105938,93.911584
18,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.04496747666093649,0.3548023990634558,0.35764062456387075,0.22,0.33010448337250026,106.66666666666667,0.160024,0.22,0.3301045739519,106.666667
18,refined,0.54076186932326,0.609639734673282,-0.06887786535002205,0.003381576869946357,0.027399833062925275,0.02760771475518264,0.008617343583229131,0.016957258930499517,94.35333333333332,0.540761858274,0.008619085042686,0.01695726261123,94.353242
19,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3301090918036831,106.66666666666667,0.160024,0.22,0.3301090823956,106.666667
19,refined,0.5459511480608601,0.609639734673282,-0.06368858661242194,0.0031261927369297367,0.025332276308135723,0.025524445223749068,0.007966896886760333,0.015679139959950225,94.77766666666666,0.545950927537,0.007966619991258,0.01567919243562,94.777612
20,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.04496747666093649,0.3548023990634558,0.35764062456387075,0.22,0.33010448337250026,106.66666666666667,0.160024,0.22,0.3301045739519,106.666667
20,refined,0.5507140373608437,0.609639734673282,-0.05892569731243835,0.0028932811815967283,0.023435018413349683,0.023612944840273955,0.007372542787336456,0.014506109019607834,95.16766666666666,0.550714349616,0.007371657269345,0.0145060311981,95.167838
21,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.04496747666093649,0.3548023990634558,0.35764062456387075,0.22,0.33010448337250026,106.66666666666667,0.160024,0.22,0.3301045739519,106.666667
21,refined,0.5551666464952038,0.609639734673282,-0.05447308817807828,0.0026746485113914352,0.02166536145799418,0.0218298335258203,0.0068133905888821955,0.013409543220477849,95.533,0.555167200323,0.006815237583068,0.01340940848834,95.533049
22,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.04496747666093649,0.3548023990634558,0.35764062456387075,0.22,0.33010448337250026,106.66666666666667,0.160024,0.22,0.3301045739519,106.666667
22,refined,0.559264921590735,0.609639734673282,-0.05037481308254699,0.002473688770893088,0.020035043856091016,0.020187177079788367,0.006301720294402513,0.012400306196061191,95.869,0.559265623273,0.006303403549491,0.01240013723273,95.868944
23,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.04496747666093649,0.3548023990634558,0.35764062456387075,0.22,0.33010448337250026,106.66666666666667,0.160024,0.22,0.3301045739519,106.666667
23,refined,0.563149002225535,0.609639734673282,-0.04649073244774704,0.0022838483224541747,0.01849031529215294,0.018630827216288642,0.00581869981826022,0.011443883904463626,96.18733333333336,0.563148727645,0.005818587593681,0.01144394537395,96.187366
24,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3298132855608668,106.66666666666667,0.160024,0.22,0.3298138867959,106.666667
24,refined,0.5667307902608437,0.609639734673282,-0.04290894441243831,0.0021080583276452632,0.017068982837721926,0.01719866521062609,0.005364293981500179,0.010561857148339886,96.48066666666668,0.566730597963,0.005369832878278,0.01056191866698,96.480702
25,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.330298061558195,106.66666666666667,0.160024,0.22,0.330298437742,106.666667
25,refined,0.5700763501237349,0.609639734673282,-0.03956338454954711,0.0019437281406665251,0.01573375650437841,0.015853364716169525,0.004947721303855013,0.0097381829256469,96.7543333333333,0.570076718252,0.004950907285109,0.009738099650956,96.754478
26,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.044967476649817345,0.3548023990634558,0.3576406245624727,0.22,0.3301054566636077,106.66666666666667,0.160024,0.22,0.3301049777691,106.666667
26,refined,0.5731136000440338,0.609639734673282,-0.03652613462924825,0.0017946161123820958,0.01452667968538702,0.01463711275056175,0.004576133603866384,0.008990427866444599,97.00433333333335,0.573113758136,0.004573716964636,0.008990382076707,97.004112
27,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.044967476649817345,0.3548023990634558,0.3576406245624727,0.22,0.3301054566636077,106.66666666666667,0.160024,0.22,0.3301049777691,106.666667
27,refined,0.5760407484683437,0.609639734673282,-0.033598986204938286,0.0016515920268833392,0.013362699161007506,0.013464378377439313,0.004212782096236711,0.00826978851184537,97.24433333333333,0.576041666889,0.004208489843535,0.008269543035203,97.244404
28,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,106.66666666666667,0.160024,0.22,0.3301045554814,106.666667
28,refined,0.578717641738015,0.609639734673282,-0.030922092935267043,0.0015202720176452213,0.012297634389294348,0.01239124846738173,0.00387148231321921,0.0076107578820624085,97.46366666666667,0.578718373969,0.00387334637299,0.007610585039157,97.463765
29,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,106.66666666666667,0.160024,0.22,0.3301045554814,106.666667
29,refined,0.581032154130615,0.609639734673282,-0.028607580542666988,0.0014059233744359838,0.011370224447038032,0.011456815635716879,0.003583545085806772,0.007041089911792982,97.65300000000002,0.581031966348,0.003582448951001,0.007041133196631,97.652918
30,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3298142597038857,106.66666666666667,0.160024,0.22,0.3298145086935,106.666667
30,refined,0.583474816487815,0.609639734673282,-0.026164918185467068,0.0012864237005759467,0.010406763771350505,0.010485972445610225,0.0032783802468105416,0.006439666502766267,97.85366666666667,0.583474071954,0.003279017221227,0.006439853709205,97.853633
31,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,106.66666666666667,0.160024,0.22,0.3301045554814,106.666667
31,refined,0.5856111541100937,0.609639734673282,-0.02402858056318835,0.0011816721089225957,0.009555831924755388,0.009628617385023658,0.0030083828435357174,0.005913791056406783,98.029,0.585611360988,0.003011531069313,0.005913754291626,98.028861
32,coarse,0.160024,0.609639734673282,-0.44961573467328203,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,106.66666666666667,0.160024,0.22,0.3301045554814,106.666667
32,refined,0.5875853218656037,0.609639734673282,-0.02205441280767828,0.0010854641464174179,0.00876983333050502,0.008836753309784905,0.00276453219463485,0.005427869000908418,98.19033333333333,0.58758547144,0.002764643621732,0.005427825820116,98.190597
33,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3301052257779992,133.33333333333334,0.320096,0.22,0.3301051045203,133.333333
33,refined,0.5893913113303337,0.609639734673282,-0.020248423342948296,0.000995575787202617,0.008051706461438695,0.0081130233630403,0.002537718510828235,0.004983325535804345,98.33866666666667,0.589391831456,0.002539313234351,0.004983209243916,98.33877
34,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,133.33333333333334,0.320096,0.22,0.3301045554814,133.333333
34,refined,0.59105514959686,0.609639734673282,-0.018584585076422022,0.0009145842345866408,0.007390076140684067,0.007446454840208349,0.002327594232471031,0.004573783478544667,98.47500000000001,0.591055213829,0.002331252131038,0.004573785306031,98.475183
35,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,133.33333333333334,0.320096,0.22,0.3301045554814,133.333333
35,refined,0.5926228864210338,0.609639734673282,-0.01701684825224825,0.0008373366387356462,0.0067662770830024185,0.0068178910383294355,0.002131231645013054,0.004187909967383826,98.6036666666667,0.592623856751,0.002134711382039,0.004187685756175,98.603769
36,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.04496747666093649,0.3548023990634558,0.35764062456387075,0.22,0.32981682707643906,133.33333333333334,0.320096,0.22,0.3298170624502,133.333333
36,refined,0.5940684920118537,0.609639734673282,-0.015571242661428286,0.0007674655494805192,0.006190078823639698,0.006237473784515016,0.001954051888895747,0.003832139481720821,98.722,0.594068510016,0.001952527267189,0.003832128325813,98.721701
37,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.04496747666093649,0.3548023990634558,0.35764062456387075,0.22,0.32981682707643906,133.33333333333334,0.320096,0.22,0.3298170624502,133.333333
37,refined,0.59539596984134,0.609639734673282,-0.014243764831942007,0.0007032092989973093,0.005666409204140322,0.0057098771078686475,0.001784160009432545,0.0035053532371778114,98.82833333333336,0.595396373341,0.001783983378684,0.003505244118359,98.828541
38,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,133.33333333333334,0.320096,0.22,0.3301045554814,133.333333
38,refined,0.59658930114144,0.609639734673282,-0.013050433531841987,0.000643048560927814,0.005188301629862711,0.005228000119945235,0.0016377813718533307,0.003211705738798747,98.92900000000002,0.596588584928,0.001638805923791,0.003211888428193,98.929015
39,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,133.33333333333334,0.320096,0.22,0.3301045554814,133.333333
39,refined,0.5977205656559337,0.609639734673282,-0.011919169017348352,0.0005873370453311689,0.004738523425980568,0.004774784713825846,0.0014961476933845752,0.0029332823194843575,99.02199999999999,0.597720485163,0.001497130234583,0.002933312241527,99.021869
40,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3298142597038857,133.33333333333334,0.320096,0.22,0.3298139878035,133.333333
40,refined,0.5987777495256538,0.609639734673282,-0.010861985147628261,0.0005351358144772985,0.0043188443023407614,0.0043518716028621,0.0013656226573491304,0.0026731182514916512,99.10833333333335,0.598777239634,0.001363964960239,0.00267322887537,99.108365
41,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.33011006524808406,133.33333333333334,0.320096,0.22,0.3301097094225,133.333333
41,refined,0.5997268140988438,0.609639734673282,-0.009912920574438266,0.0004877387920598569,0.003941167971216042,0.003971233323115022,0.0012474679577612613,0.0024395297288802137,99.18633333333332,0.599726299264,0.001244986497864,0.002439629961894,99.186213
42,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,133.33333333333334,0.320096,0.22,0.3301045554814,133.333333
42,refined,0.600589783559535,0.609639734673282,-0.009049951113747068,0.00044653683729065845,0.0035981009605985325,0.003625703472392306,0.0011363252411089597,0.0022271332754721413,99.257,0.600590268119,0.00113676719567,0.002227017761807,99.257098
43,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,133.33333333333334,0.320096,0.22,0.3301045554814,133.333333
43,refined,0.6014006958073538,0.609639734673282,-0.00823903886592825,0.00040604092663510034,0.0032752063955121353,0.0033002797104649,0.0010312513551893332,0.00202754298113155,99.32333333333334,0.601400764315,0.001034834065882,0.002027550164268,99.323517
44,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.044967476649817345,0.3548023990634558,0.35764062456247275,0.22,0.3301042524936745,133.33333333333334,0.320096,0.22,0.3301045554814,133.333333
44,refined,0.6021335212672838,0.609639734673282,-0.007506213405998219,0.0003705773113496646,0.0029860491894811475,0.00300895618208178,0.0009411841484909811,0.0018472034141528587,99.38366666666667,0.602133068297,0.0009439892513357,0.001847334987097,99.383793
45,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3298142597038857,133.33333333333334,0.320096,0.22,0.3298141961525,133.333333
45,refined,0.602820295766,0.609639734673282,-0.006819438907281983,0.00033581679907237626,0.00271012800564548,0.0027308545786114582,0.0008573156229252366,0.0016782158633882013,99.44033333333334,0.602819549962,0.0008569095785517,0.00167839485524,99.440069
46,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3298142597038857,133.33333333333334,0.320096,0.22,0.3298141961525,133.333333
46,refined,0.6034349897245338,0.609639734673282,-0.006204744948748231,0.00030573597972222675,0.002465258686490464,0.0024841446980023926,0.0007814200392820547,0.0015269541712118395,99.49066666666666,0.6034356931,0.0007798138034041,0.001526762571661,99.49069
47,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3298142597038857,133.33333333333334,0.320096,0.22,0.3298141961525,133.333333
47,refined,0.6040076368495838,0.609639734673282,-0.005632097823698223,0.0002769442692476958,0.002237565632996882,0.002254639237270095,0.0007056579723561107,0.001385996964579022,99.53733333333334,0.604007056969,0.0007080995956868,0.001386155596647,99.537432
48,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3298142597038857,133.33333333333334,0.320096,0.22,0.3298141961525,133.333333
48,refined,0.6045302279431349,0.609639734673282,-0.005109506730147095,0.0002513123845309602,0.002030451041671667,0.00204594461001372,0.0006409641223066309,0.001257391374496883,99.58066666666667,0.604529640695,0.000642850796439,0.001257549591092,99.580451
49,coarse,0.320096,0.609639734673282,-0.28954373467328204,0.0449674766386982,0.3548023990634558,0.3576406245610747,0.22,0.3298142597038857,133.33333333333334,0.320096,0.22,0.3298141961525,133.333333
49,refined,0.6050007605909038,0.609639734673282,-0.004638974082378233,0.00022884022449129544,0.0018427181799565654,0.0018568732156740435,0.0005853378846780166,0.0011416398533872745,99.61900000000001,0.605001714431,0.0005834003929073,0.00114137615634,99.61906
50,coarse,0.240054,0.609639734673282,-0.36958573467328204,0.022215623558077532,0.20948362321954847,0.21065830704547106,0.08292576718400001,0.15729568251834478,78.84266666666667,0.240054,0.08292569812447,0.157296169752,78.842568
50,refined,0.6020494264913437,0.609639734673282,-0.007590308181938288,0.0003654357054633895,0.0029570529534193647,0.002979547855657585,0.0009830000000000116,0.0018698766514216455,99.37033333333335,0.6020501898,0.0009830765189613,0.001869699309633,99.370202
51,coarse,0.240054,0.609639734673282,-0.36958573467328204,0.022215623558077532,0.20948362321954847,0.21065830704547106,0.08292576718400001,0.15729568251834478,78.84266666666667,0.240054,0.08292569812447,0.157296169752,78.842568
51,refined,0.60226767248486,0.609639734673282,-0.007372062188422013,0.000362385393981023,0.0029247534080515873,0.0029471181977790023,0.0009245160575950262,0.0018142724259268468,99.39433333333335,0.60226755198,0.0009253575155635,0.001814308677354,99.394449
52,coarse,0.240054,0.609639734673282,-0.36958573467328204,0.022215623558077532,0.20948362321954847,0.21065830704547106,0.08292576718400001,0.15729568251834478,78.84266666666667,0.240054,0.08292569812447,0.157296169752,78.842568
52,refined,0.6028863703269838,0.609639734673282,-0.006753364346298252,0.0003339488694052367,0.00269112080032369,0.002711761975047193,0.0008499135759100773,0.001661872432628951,99.44633333333334,0.602886196817,0.0008495812397386,0.001661915102461,99.446272
53,coarse,0.240054,0.609639734673282,-0.36958573467328204,0.022215623558077532,0.20948362321954847,0.21065830704547106,0.08292576718400001,0.15729568251834478,78.84266666666667,0.240054,0.08292569812447,0.157296169752,78.842568
53,refined,0.6035431118620037,0.609639734673282,-0.006096622811278318,0.00030199890558137534,0.0024303321708191794,0.0024490238462479322,0.0007690827723235705,0.0015002641158190061,99.50033333333334,0.603542151786,0.0007679115734182,0.001500493201574,99.50006
54,coarse,0.240054,0.609639734673282,-0.36958573467328204,0.022215623558077532,0.20948362321954847,0.21065830704547106,0.08292576718400001,0.15729568251834478,78.84266666666667,0.240054,0.08292569812447,0.157296169752,78.842568
54,refined,0.60415780665174,0.609639734673282,-0.005481928021542015,0.000271917093485988,0.002185701194271587,0.002202550479868761,0.0006931895894348727,0.0013490087712585222,99.55066666666666,0.604157910849,0.0006906121180912,0.001348952698567,99.55052
55,coarse,0.54409325235174,0.609639734673282,-0.06554648232154203,0.011257186068705877,0.06131192093659132,0.06233679400739414,0.030679999999999985,0.06720110549304169,89.55066666666667,0.544093356537,0.03068033718175,0.06720084669836,89.55052
55,refined,0.6013906845375351,0.609639734673282,-0.00824905013574695,0.0003925308174984559,0.003182551435361696,0.003206667129810763,0.0010949999999999571,0.0020341225953101846,99.31166666666668,0.601389797135,0.001095218716786,0.002034380325212,99.311705
56,coarse,0.54409325235174,0.609639734673282,-0.06554648232154203,0.011257186068705877,0.06131192093659132,0.06233679400739414,0.030679999999999985,0.06720110549304169,89.55066666666667,0.544093356537,0.03068033718175,0.06720084669836,89.55052
56,refined,0.601270549314335,0.609639734673282,-0.00836918535894704,0.0004093486087345113,0.003307992294139662,0.003333223560093182,0.0010454353582624587,0.0020600518234061187,99.31133333333334,0.601269593386,0.001046379330417,0.002060298989156,99.311268
57,coarse,0.54409325235174,0.609639734673282,-0.06554648232154203,0.011257186068705877,0.06131192093659132,0.06233679400739414,0.030679999999999985,0.06720110549304169,89.55066666666667,0.544093356537,0.03068033718175,0.06720084669836,89.55052
57,refined,0.6017651061563838,0.609639734673282,-0.007874628516898241,0.00038884490311951966,0.0031401410746430686,0.0031641248912365255,0.0009872595638116821,0.00193788692298417,99.35533333333333,0.601765736953,0.0009886128682538,0.001937737581627,99.355454
58,coarse,0.54409325235174,0.609639734673282,-0.06554648232154203,0.011257186068705877,0.06131192093659132,0.06233679400739414,0.030679999999999985,0.06720110549304169,89.55066666666667,0.544093356537,0.03068033718175,0.06720084669836,89.55052
58,refined,0.602439866634375,0.609639734673282,-0.007199868038907042,0.00035793708131291263,0.002882551640916027,0.0029046898142015935,0.0009069159628948276,0.001771760601816234,99.41166666666666,0.602439412516,0.0009068085565367,0.001771867526589,99.411426
59,coarse,0.54409325235174,0.609639734673282,-0.06554648232154203,0.011257186068705877,0.06131192093659132,0.06233679400739414,0.030679999999999985,0.06720110549304169,89.55066666666667,0.544093356537,0.03068033718175,0.06720084669836,89.55052
59,refined,0.60313264830806,0.609639734673282,-0.0065070863652220146,0.0003244709620994762,0.002608376102768499,0.0026284800358267026,0.000821311918106804,0.0016012549767433755,99.46833333333335,0.603132069245,0.0008220194621731,0.001601401562207,99.468161
60,coarse,0.57309958500806,0.609639734673282,-0.03654014966522201,0.005809158917687269,0.03160206963959141,0.032131559763518024,0.015813999999999995,0.03420673162659539,94.46833333333332,0.573099005978,0.01581377982475,0.03420787468036,94.468161
60,refined,0.6007479614075938,0.609639734673282,-0.008891773265688241,0.000418922178840539,0.0033961182890398993,0.0034218584460897557,0.0012119999999999909,0.002195160288211082,99.25366666666667,0.600747247582,0.001212443926738,0.002195365578571,99.253378
61,coarse,0.57309958500806,0.609639734673282,-0.03654014966522201,0.005809158917687269,0.03160206963959141,0.032131559763518024,0.015813999999999995,0.03420673162659539,94.46833333333332,0.573099005978,0.01581377982475,0.03420787468036,94.468161
61,refined,0.60032949100006,0.609639734673282,-0.009310243673222085,0.00045215967593769513,0.0036539641297612304,0.0036818340856325706,0.0011820000000000164,0.002292370723745837,99.232,0.600330379016,0.001181303349881,0.002292128031115,99.232148
62,coarse,0.57309958500806,0.609639734673282,-0.03654014966522201,0.005809158917687269,0.03160206963959141,0.032131559763518024,0.015813999999999995,0.03420673162659539,94.46833333333332,0.573099005978,0.01581377982475,0.03420890044195,94.468161
62,refined,0.601218490726,0.609639734673282,-0.008421243947282053,0.0004210368151686785,0.0033896376463855224,0.0034156866620814862,0.0010626779875120285,0.00207244801114617,99.31433333333334,0.601219206107,0.001063956391956,0.002072286979088,99.31455
