iteration,answer_type,qhd_objective,standard_objective,objective_difference,bus_state_l2_distance,branch_flow_l2_distance,combined_l2_distance,max_constraint_residual,l2_constraint_residual,active_load_supplied_percent,log_objective,log_max_constraint_residual,log_l2_constraint_residual,log_active_load_supplied_percent
0,coarse,3.12288696,4.098132218828368,-0.9752452588283682,0.7813097329558609,4.751254920290131,4.815066792516251,3.9400000000000004,6.89109269756601,81.52380952380953,3.12288696,3.94,6.891092542548,81.52381
0,refined,2.28898102416438,4.098132218828368,-1.8091511946639884,0.2033418010725634,1.583997081119091,1.59699550439481,0.08115799999999984,0.3095235966949357,86.7116507936508,2.28898125309,0.08115827070452,0.3095235211366,86.711698
1,coarse,3.28214016,4.098132218828368,-0.8159920588283684,0.5910579987032946,3.76400282732824,3.8101268800351162,1.9000000000000004,3.4361436207343767,94.34920634920636,3.28214016,1.9,3.436141537675,94.349206
1,refined,2.8379989630195803,4.098132218828368,-1.260133255808788,0.20940227553262478,1.2881844170132875,1.3050932553783674,0.03960257153015423,0.18885167722025237,90.76114285714284,2.83799846299,0.03959995022122,0.1888516934288,90.761123
2,coarse,4.83888224,4.098132218828368,0.7407500211716318,0.3733372084421395,2.4338507505371854,2.462318043449666,0.6768000000000001,2.028085778396155,104.00000000000001,4.83888224,0.6768,2.028086827686,104.0
2,refined,3.177537934320765,4.098132218828368,-0.9205942845076036,0.2126972754620313,1.184706651874202,1.2036486123383157,0.02716564669780752,0.1321961479016031,93.13082539682541,3.17753684749,0.02716363361013,0.1321962726538,93.130826
3,coarse,4.217744,4.098132218828368,0.11961178117163129,0.5440912422547719,3.616861689901317,3.657557075942104,2.1500000000000004,3.497189975030292,102.22222222222223,4.217744,2.15,3.497190583762,102.222222
3,refined,3.3816796010087353,4.098132218828368,-0.7164526178196331,0.21352040545251663,1.137144592278646,1.157017194035238,0.020629636701949172,0.10169252970248599,94.5353968253968,3.38168002791,0.02063286418003,0.1016924559348,94.535326
4,coarse,5.640700160000001,4.098132218828368,1.5425679411716322,0.48443173484403684,2.333352088268099,2.3831084896724914,0.8999999999999995,2.2700358343106894,109.58730158730158,5.64070016,0.9,2.270034875688,109.587302
4,refined,3.5121124973329296,4.098132218828368,-0.5860197214954388,0.21300428715773262,1.1092151287649081,1.129481752056458,0.017265000000000086,0.08357232820571492,95.44034920634923,3.51211363734,0.01726481936641,0.08357216068114,95.440346
5,coarse,4.548882240000001,4.098132218828368,0.45075002117163265,0.7800470969078918,4.40408875170699,4.472635823125605,2.81,4.701035923238578,114.15873015873017,4.54888224,2.81,4.701036426151,114.15873
5,refined,3.600267649149365,4.098132218828368,-0.4978645696790034,0.2116931553069886,1.089017187347341,1.1094018326745916,0.01605599999999996,0.07181321749063851,96.06212698412699,3.60026861318,0.01605592946594,0.0718131220843,96.062197
6,coarse,3.94656224,4.098132218828368,-0.15156997882836842,0.6805957176636106,3.7253202972819377,3.7869805714107945,2.3800000000000003,3.863083524384151,111.61904761904763,3.94656224,2.38,3.863084484332,111.619048
6,refined,3.6631417844373355,4.098132218828368,-0.4349904343910329,0.21003142698111937,1.0726428553066278,1.0930123033891617,0.014961000000000002,0.0635361477342814,96.51460317460318,3.66314110733,0.01496089618037,0.06353625688747,96.514636
7,coarse,3.9263254400000003,4.098132218828368,-0.17180677882836815,0.5947988293403906,2.6885472695480894,2.75355625836466,0.7800000000000002,2.3919688009774025,110.6031746031746,3.92632544,0.78,2.391970034069,110.603175
7,refined,3.7108920535799648,4.098132218828368,-0.38724016524840366,0.20809039804752202,1.0578774912887776,1.078149525963358,0.013925999999999994,0.05719760058879808,96.86647619047619,3.71089066372,0.01392652757252,0.05719776092583,96.866477
8,coarse,4.203488,4.098132218828368,0.10535578117163169,0.5855074042504659,3.8103344095788874,3.8550573579718637,2.1300000000000003,3.576061040454489,104.76190476190476,4.203488,2.13,3.576061738947,104.761905
8,refined,3.7488107357960603,4.098132218828368,-0.34932148303230814,0.2060431464350019,1.044239047653391,1.0643725695624142,0.012970000000000037,0.05208127737744131,97.1514603174603,3.7488105158,0.01297080689729,0.05208130557948,97.151402
9,coarse,3.8974880000000005,4.098132218828368,-0.20064421882836792,0.6533365608843116,3.9338651599015866,3.987749209526055,2.1500000000000004,3.612014895458568,103.4920634920635,3.897488,2.15,3.612015297935,103.492063
9,refined,3.780143810804735,4.098132218828368,-0.31798840802363326,0.2038869070739076,1.0310869103803273,1.0510518957852715,0.012081000000000008,0.04776659678131354,97.39066666666666,3.78014351025,0.01208055684679,0.04776669602935,97.390696
10,coarse,4.8431001600000005,4.098132218828368,0.7449679411716321,0.40582776022979666,2.8083117446761015,2.83748322043653,0.8800000000000003,2.305718929705957,103.23809523809526,4.84310016,0.88,2.305719898418,103.238095
10,refined,3.80696995948523,4.098132218828368,-0.29116225934313844,0.20168356637603838,1.0183658466170245,1.0381451047431502,0.011252999999999957,0.04400924596234706,97.59892063492062,3.80697104693,0.01125295481075,0.04400894343848,97.598904
11,coarse,4.546064000000001,4.098132218828368,0.4479317811716328,0.41437804485611285,2.5050038877423364,2.5390458132264953,0.9359999999999999,2.159778108739255,99.68253968253967,4.546064,0.936,2.15977878143,99.68254
11,refined,3.8308903144653352,4.098132218828368,-0.2672419043630332,0.1995003149903721,1.0061363684973232,1.0257245086738638,0.01046199999999986,0.040603184970088246,97.78650793650795,3.83088881626,0.01046240446405,0.04060352094456,97.786463
12,coarse,3.8974880000000005,4.098132218828368,-0.20064421882836792,0.6533365608843116,3.9195688324482454,3.9736467500380357,2.1500000000000004,3.7565649877420992,106.03174603174604,3.897488,2.15,3.756565423086,106.031746
12,refined,3.85232679871606,4.098132218828368,-0.24580542011230833,0.19729782452680578,0.9941574462409664,1.0135459829131435,0.009724000000000066,0.03751782435060589,97.95584126984127,3.85232795092,0.009724176717398,0.03751764333387,97.955772
13,coarse,4.217744,4.098132218828368,0.11961178117163129,0.40816303750547167,2.669165181179947,2.700192554172586,0.9600000000000002,2.100788161113873,97.14285714285714,4.217744,0.96,2.100788797442,97.142857
13,refined,3.8717435325719602,4.098132218828368,-0.22638868625640818,0.1950971236260502,0.9823997614198742,1.001584833593732,0.009038000000000102,0.034699959686084546,98.11012698412698,3.87174236424,0.009038539256554,0.0347002397613,98.110026
14,coarse,4.546064000000001,4.098132218828368,0.4479317811716328,0.41437804485611285,2.480102543683689,2.514481614815483,0.6048000000000004,1.922629083440561,103.4920634920635,4.546064,0.6048,1.922629778733,103.492063
14,refined,3.889377806223645,4.098132218828368,-0.2087544126047236,0.19296178340176595,0.9710901922108024,0.9900759623693544,0.008399999999999963,0.03212966423333462,98.25085714285713,3.88937811334,0.008399757837299,0.03212971381383,98.250817
15,coarse,4.546064000000001,4.098132218828368,0.4479317811716328,0.41437804485611285,2.4628647266444563,2.4974810961863647,0.58,1.8697791590429094,99.68253968253968,4.546064,0.58,1.869779916758,99.68254
15,refined,3.9059106866988307,4.098132218828368,-0.19222153212953774,0.1908794520063114,0.9602006360237977,0.9789893904525907,0.007789999999999964,0.02970324087933959,98.38330158730159,3.90591068544,0.007790338175962,0.02970332959458,98.383295
16,coarse,4.546064000000001,4.098132218828368,0.4479317811716328,0.41437804485611285,2.4628647266444563,2.4974810961863647,0.58,1.8697791590429094,99.68253968253968,4.546064,0.58,1.869779916758,99.68254
16,refined,3.9211862793707404,4.098132218828368,-0.17694593945762804,0.1887545929479865,0.9492382888364378,0.9678231374337404,0.007221000000000144,0.02745487829202877,98.506,3.92118774625,0.007220391496687,0.02745466574561,98.506008
17,coarse,3.8974880000000005,4.098132218828368,-0.20064421882836792,0.6125949419600673,3.945614595812653,3.9928870634673483,2.1500000000000004,3.786584311571484,108.57142857142857,3.897488,2.15,3.786584778219,108.571429
17,refined,3.9353221042178097,4.098132218828368,-0.16281011461055872,0.18662360733259792,0.9383775750080062,0.9567553731710828,0.006693999999999978,0.02537231891452853,98.6196507936508,3.93532274343,0.00669386874712,0.02537220109102,98.619683
18,coarse,5.01028416,4.098132218828368,0.9121519411716319,0.5192961210717321,2.698706070734215,2.7482144962826047,0.7200000000000006,2.2214112026045516,96.88888888888889,5.01028416,0.72,2.221410591553,96.888889
18,refined,3.9483159771312146,4.098132218828368,-0.1498162416971538,0.184542856475373,0.9277907759771441,0.9459660616873954,0.0062029999999999585,0.023450715288068667,98.7244126984127,3.94831655644,0.006202576681227,0.02345045483743,98.724453
19,coarse,4.546064000000001,4.098132218828368,0.4479317811716328,0.4007704136007039,2.353450396180761,2.3873302435358754,0.6048000000000004,1.9658723179475932,102.22222222222223,4.546064,0.6048,1.965873037431,102.222222
19,refined,3.9605815296643803,4.098132218828368,-0.13755068916398816,0.18253786460624996,0.9175889399068368,0.9355690966755806,0.005732999999999988,0.021634957284178327,98.82352380952382,3.96058161311,0.005732819911864,0.02163502264486,98.823542
20,coarse,4.80478016,4.098132218828368,0.7066479411716315,0.5157225477500289,2.5494696315752043,2.60110844614022,0.7200000000000006,1.9714100495274045,95.6190476190476,4.80478016,0.72,1.971408880115,95.619048
