method,start_name,iteration,rank,objective,objective_gap_pct,l2_h,max_abs_h,load_supplied_pct,bus_l2_to_reference,branch_l2_to_reference,combined_l2_to_reference,pg_l2_to_reference,qg_l2_to_reference,logged_l2_h,logged_max_abs_h,step_norm,feasible
QCE coarse-only,QCE beam,103,8,0.5479518200347526,3.05451167468489,0.0064033762219984644,0.003170115565209075,99.64349054333334,0.025998174890338562,0.5553570204972057,0.5559652195175183,0.00922393263556659,0.627583390213703,0.00640337647955314,0.00317011556758984,0.00193442023400814,False
QCE coarse-only,QCE beam,104,1,0.5488199725021016,3.2177870308579104,0.005901624831534496,0.003343873979159806,100.00502896666667,0.025717276632064336,0.5498210491071474,0.5504221692107379,0.009716939575566574,0.6225570870187863,0.00590162498708119,0.0033438739017464,0.00895210482876468,False
QCE coarse-only,QCE beam,105,3,0.5486637044287568,3.18839734840759,0.006377859780803596,0.002806644143271919,99.97544855,0.025804935263346488,0.5498353220304878,0.550440529064054,0.00962819832556655,0.6218041116546464,0.00637785991321142,0.00280664407083853,0.00224559217668293,False
QCE coarse-only,QCE beam,106,2,0.5474135697821194,2.953281758265658,0.006299722102237394,0.0031711363903985657,99.56132272333333,0.02546721429751452,0.5465058098234958,0.5470988751358483,0.008918268335566581,0.6173152335291572,0.00629972184193918,0.00317113641784816,0.00756267092266499,False
QCE coarse-only,QCE beam,107,2,0.5475542090424196,2.9797320952525963,0.005629557114314145,0.0031434275184705207,100.22688209333334,0.025417382987814378,0.5443487301006104,0.5449418164539187,0.008998135455566547,0.6145968168587717,0.00562955731157128,0.00314342749308105,0.00428351471525409,False
QCE coarse-only,QCE beam,108,5,0.546415037404423,2.765485563760195,0.005355116223340603,0.0030610166667204286,99.72371921000001,0.025328276498831875,0.5433988843663242,0.5439888501807432,0.008351211755566579,0.6139869283413406,0.00535511615241452,0.00306101674950687,0.0029188228375365,False
QCE coarse-only,QCE beam,109,1,0.5463011210462556,2.7440610621280115,0.00520117655405404,0.0025917716166858895,100.21969405666668,0.025392049930537328,0.5434389153057179,0.5440318105297981,0.00828651938556657,0.6134380287286612,0.00520117634270266,0.00259177162935731,0.00145133157501406,False
QCE coarse-only,QCE beam,110,3,0.546403645756732,2.7633431113637474,0.004979916829301101,0.002594886676129615,100.12265549333333,0.025334625039120786,0.5424251017378372,0.5430164216864679,0.00834474251556655,0.6134327783407265,0.0049799171361645,0.00259488658624374,0.00201234858842593,False
QCE coarse-only,QCE beam,111,7,0.5463113735066815,2.7459892650539164,0.004439348794554656,0.002513809105713083,100.62919676,0.025237895755362106,0.541922020567815,0.542509380341448,0.008292341695566585,0.6129881658919855,0.00443934892269518,0.00251380900339337,0.00160372276686449,False
QCE coarse-only,QCE beam,112,1,0.5445674460325465,2.418004964843634,0.0044603998793967745,0.0024597272928494895,99.82746420333334,0.025237225602943603,0.54087773044493,0.5414661917861467,0.007301966185566555,0.6125803428209965,0.00446039992935039,0.00245972720514387,0.00262655314026391,False
QCE coarse-only,QCE beam,113,1,0.5445674460325465,2.418004964843634,0.0044603998793967745,0.0024597272928494895,99.82746420333334,0.025237225602943603,0.54087773044493,0.5414661917861467,0.007301966185566555,0.6125803428209965,0.00446039992935039,0.00245972720514387,0.0,False
QCE coarse-only,QCE beam,114,1,0.5445674460325465,2.418004964843634,0.0044603998793967745,0.0024597272928494895,99.82746420333334,0.025237225602943603,0.54087773044493,0.5414661917861467,0.007301966185566555,0.6125803428209965,0.00446039992935039,0.00245972720514387,0.0,False
QCE coarse-only,QCE beam,115,1,0.5445674460325465,2.418004964843634,0.0044603998793967745,0.0024597272928494895,99.82746420333334,0.025237225602943603,0.54087773044493,0.5414661917861467,0.007301966185566555,0.6125803428209965,0.00446039992935039,0.00245972720514387,0.0,False
QCE coarse-only,QCE beam,116,4,0.5462283285602835,2.730370818166472,0.004459636087817462,0.002440862992849402,100.04754765000001,0.025191584527390072,0.54110728022689,0.5416933677326525,0.008245180955566589,0.612588014720458,0.0044596361368996,0.00244086290981937,0.00191915897053505,False
QCE coarse-only,QCE beam,117,9,0.5462283285602835,2.730370818166472,0.004459636087817462,0.002440862992849402,100.04754765000001,0.025191584527390072,0.54110728022689,0.5416933677326525,0.008245180955566589,0.612588014720458,0.0044596361368996,0.00244086290981937,0.0,False
QCE coarse-only,QCE beam,118,9,0.5462283285602835,2.730370818166472,0.004459636087817462,0.002440862992849402,100.04754765000001,0.025191584527390072,0.54110728022689,0.5416933677326525,0.008245180955566589,0.612588014720458,0.0044596361368996,0.00244086290981937,0.0,False
QCE coarse-only,QCE beam,119,9,0.5462283285602835,2.730370818166472,0.004459636087817462,0.002440862992849402,100.04754765000001,0.025191584527390072,0.54110728022689,0.5416933677326525,0.008245180955566589,0.612588014720458,0.0044596361368996,0.00244086290981937,0.0,False
QCE coarse-only,QCE beam,120,2,0.5447335328893976,2.449241287641679,0.004144839454653483,0.0024597272928494895,99.95322617333335,0.02519158453120087,0.5412679939971619,0.541853907669682,0.007396287665566548,0.6125803428209965,0.00414483948986029,0.00245972720514387,0.00169789231994577,False
QCE coarse-only,QCE beam,121,8,0.5433135003733344,2.1821726291311627,0.0038484916064819396,0.0021858217949903835,100.10885661666666,0.025274415608209793,0.5412931743157364,0.5418829178384781,0.006589839045566537,0.6122202022798533,0.00384849111989641,0.00218582185793847,0.00162860361840881,False
QCE coarse-only,QCE beam,122,10,0.5422570070281809,1.983475587180572,0.0035629633198991165,0.0021079513871762323,99.90885661666665,0.025235044356179005,0.5408173936532225,0.5414058189025335,0.005989839045566547,0.6118808045895066,0.0035629629521577,0.0021079514501201,0.00193177291253399,False
QCE coarse-only,QCE beam,123,6,0.5410596631356737,1.7582884710192204,0.0030453531011917514,0.002094052127083579,100.00218995000002,0.025161139891583247,0.5402121600325037,0.5407978002984362,0.005309839045566589,0.6112051421325108,0.00304535283455606,0.00209405219002257,0.00180956604212171,False
QCE coarse-only,QCE beam,124,2,0.5409892316459967,1.745042264856922,0.0032721366326449956,0.0020161739752693197,99.82885661666667,0.025160723639745308,0.5395759102162052,0.5401622209112018,0.005269839045566549,0.6108596655604036,0.00327213654072255,0.00201617403820409,0.00183132739618017,False
QCE coarse-only,QCE beam,125,1,0.5409892316459967,1.745042264856922,0.0033085889527777546,0.0020161739752693197,99.90885661666667,0.025160723639745308,0.5395755023727655,0.5401618135104498,0.005269839045566549,0.6108596655604036,0.00330858886209663,0.00201617403820409,0.000432666153055688,False
QCE coarse-only,QCE beam,126,1,0.5409892316459967,1.745042264856922,0.0033085889527777546,0.0020161739752693197,99.90885661666667,0.025160723639745308,0.5395755023727655,0.5401618135104498,0.005269839045566549,0.6108596655604036,0.00330858886209663,0.00201617403820409,0.0,False
QCE coarse-only,QCE beam,127,1,0.5409892316459967,1.745042264856922,0.0033085889527777546,0.0020161739752693197,99.90885661666667,0.025160723639745308,0.5395755023727655,0.5401618135104498,0.005269839045566549,0.6108596655604036,0.00330858886209663,0.00201617403820409,0.0,False
QCE coarse-only,QCE beam,128,1,0.5409892316459967,1.745042264856922,0.0033085889527777546,0.0020161739752693197,99.90885661666667,0.025160723639745308,0.5395755023727655,0.5401618135104498,0.005269839045566549,0.6108596655604036,0.00330858886209663,0.00201617403820409,0.0,False
QCE coarse-only,QCE beam,129,1,0.5409892316459967,1.745042264856922,0.003086433246055632,0.0020161739752693197,99.74885661666667,0.025121899351840914,0.539628734043441,0.540213180542988,0.005269839045566549,0.6108596655604036,0.00308643309385451,0.00201617403820409,0.000791797990399083,False
QCE coarse-only,QCE beam,130,5,0.5409188002123199,1.7317960692267098,0.0030263503229748094,0.0017260521270834328,99.97552328333333,0.025161139917273655,0.5397121189352309,0.5402983012072992,0.005229839045566564,0.6105202662926805,0.0030263498025236,0.00172605219002264,0.00108329943709024,False
QCE coarse-only,QCE beam,131,5,0.5407075062472891,1.6920575455282805,0.003297693122225054,0.0017281739752694758,99.85552328333334,0.02516072364686752,0.5392154675168078,0.5398021697101667,0.0051098390455665554,0.610180867038293,0.0032976928962099,0.00172817403820402,0.00144856350140407,False
QCE coarse-only,QCE beam,132,10,0.5407075062472891,1.6920575455282805,0.003297693122225054,0.0017281739752694758,99.85552328333334,0.02516072364686752,0.5392154675168078,0.5398021697101667,0.0051098390455665554,0.610180867038293,0.0032976928962099,0.00172817403820402,0.0,False
QCE coarse-only,QCE beam,133,6,0.5407075062472891,1.6920575455282805,0.003297693122225054,0.0017281739752694758,99.85552328333334,0.02516072364686752,0.5392154675168078,0.5398021697101667,0.0051098390455665554,0.610180867038293,0.0032976928962099,0.00172817403820402,0.0,False
QCE coarse-only,QCE beam,134,7,0.5407075062472891,1.6920575455282805,0.003297693122225054,0.0017281739752694758,99.85552328333334,0.02516072364686752,0.5392154675168078,0.5398021697101667,0.0051098390455665554,0.610180867038293,0.0032976928962099,0.00172817403820402,0.0,False
QCE coarse-only,QCE beam,135,7,0.5407075062472891,1.6920575455282805,0.003297693122225054,0.0017281739752694758,99.85552328333334,0.02516072364686752,0.5392154675168078,0.5398021697101667,0.0051098390455665554,0.610180867038293,0.0032976928962099,0.00172817403820402,0.0,False
QCE coarse-only,QCE beam,136,5,0.5398623354271664,1.5331043986185344,0.002838610201560931,0.0016481739752693958,99.77552328333334,0.025160723658059568,0.5394065595883225,0.5399930541607991,0.004629839045566575,0.610180867038293,0.00283860999140269,0.00164817403820416,0.0014343679416384,False
QCE coarse-only,QCE beam,137,5,0.5403553507589047,1.6258268833384548,0.002487806859789891,0.0016182669711761744,99.94885661666667,0.02508675459910165,0.5388547088807538,0.5394383584240905,0.0049098390455665775,0.6101838163641256,0.00248780688193054,0.00161826703410672,0.00130049895901535,False
QCE coarse-only,QCE beam,138,8,0.5401440581378739,1.5860886124090756,0.0026927230193889724,0.0014401451229901774,99.90885661666667,0.02512620412993867,0.5388622213048302,0.5394476987471122,0.0047898390455665685,0.6095020685696135,0.00269272262325925,0.00144014518592495,0.00131415750654176,False
QCE coarse-only,QCE beam,139,8,0.5401440581378739,1.5860886124090756,0.0026927230193889724,0.0014401451229901774,99.90885661666667,0.02512620412993867,0.5388622213048302,0.5394476987471122,0.0047898390455665685,0.6095020685696135,0.00269272262325925,0.00144014518592495,0.0,False
QCE coarse-only,QCE beam,140,8,0.5401440581378739,1.5860886124090756,0.0026927230193889724,0.0014401451229901774,99.90885661666667,0.02512620412993867,0.5388622213048302,0.5394476987471122,0.0047898390455665685,0.6095020685696135,0.00269272262325925,0.00144014518592495,0.0,False
QCE coarse-only,QCE beam,141,8,0.5401440581378739,1.5860886124090756,0.0026927230193889724,0.0014401451229901774,99.90885661666667,0.02512620412993867,0.5388622213048302,0.5394476987471122,0.0047898390455665685,0.6095020685696135,0.00269272262325925,0.00144014518592495,0.0,False
QCE coarse-only,QCE beam,142,8,0.5401440581378739,1.5860886124090756,0.0026927230193889724,0.0014401451229901774,99.90885661666667,0.02512620412993867,0.5388622213048302,0.5394476987471122,0.0047898390455665685,0.6095020685696135,0.00269272262325925,0.00144014518592495,0.0,False
QCE coarse-only,QCE beam,143,5,0.5390171726710435,1.3741527683231114,0.0028717473195217016,0.0013281739752695199,99.77552328333331,0.025160723649156804,0.539046658454315,0.5396335441809674,0.004149839045566539,0.6098387057181878,0.00287174690396821,0.00132817403820429,0.00156215321348452,False
QCE coarse-only,QCE beam,144,9,0.5388763129956897,1.3476609773891424,0.0028702917972882277,0.0013281739752695199,99.74885661666667,0.025160723649156804,0.539046658454315,0.5396335441809674,0.00406983904556657,0.6098387057181878,0.00287029138168386,0.00132817403820429,8.00000000000245e-05,False
QCE coarse-only,QCE beam,145,9,0.5388763129956897,1.3476609773891424,0.0028694058424069235,0.0013281739752695199,99.74885661666667,0.025160723648648076,0.539046658454315,0.5396335441809438,0.00406983904556657,0.6098387057181878,0.0028694054274312,0.00132817403820429,7.99999999578915e-08,False
QCE coarse-only,QCE beam,146,9,0.5388763129956897,1.3476609773891424,0.0028694058424069235,0.0013281739752695199,99.74885661666667,0.025160723648648076,0.539046658454315,0.5396335441809438,0.00406983904556657,0.6098387057181878,0.0028694054274312,0.00132817403820429,0.0,False
QCE coarse-only,QCE beam,147,9,0.5388763129956897,1.3476609773891424,0.0028306423010998312,0.0013921739752693618,99.58885661666667,0.025160723646104423,0.5389939461311362,0.5395808891912405,0.00406983904556657,0.6098387057181878,0.00283064186961865,0.00139217403820435,0.000753445997003098,False
QCE coarse-only,QCE beam,148,1,0.5396510439821357,1.4933663488620796,0.0020070837726810305,0.0012822669711760604,100.05552328333334,0.02508675461287784,0.5386889733991371,0.5392728023169934,0.004509839045566566,0.6098414677972632,0.00200708365298813,0.00128226703410683,0.00110685236739143,False
QCE coarse-only,QCE beam,149,6,0.5385945943169822,1.2946775219057738,0.0026013244126877953,0.0010605609620261691,99.77552328333334,0.025160723649156804,0.5388779177928186,0.5394649870930207,0.003909839045566577,0.6098387057181878,0.00260132382689675,0.00106056020603668,0.00128639660944827,False
QCE coarse-only,QCE beam,150,10,0.5384537353136284,1.268185857356352,0.0025997174912758304,0.0010605609620261691,99.74885661666667,0.025160723649156804,0.5388779177928186,0.5394649870930207,0.003829839045566552,0.6098387057181878,0.0025997169052992,0.00106056020603668,8.00000000000245e-05,False
QCE coarse-only,QCE beam,151,9,0.5384537353136284,1.268185857356352,0.0025997174912758304,0.0010605609620261691,99.74885661666667,0.025160723649156804,0.5388779177928186,0.5394649870930207,0.003829839045566552,0.6098387057181878,0.0025997169052992,0.00106056020603668,0.0,False
QCE coarse-only,QCE beam,152,9,0.5384537353136284,1.268185857356352,0.0025997174912758304,0.0010605609620261691,99.74885661666667,0.025160723649156804,0.5388779177928186,0.5394649870930207,0.003829839045566552,0.6098387057181878,0.0025997169052992,0.00106056020603668,0.0,False
QCE coarse-only,QCE beam,153,9,0.5384537353136284,1.268185857356352,0.0025997174912758304,0.0010605609620261691,99.74885661666667,0.025160723649156804,0.5388779177928186,0.5394649870930207,0.003829839045566552,0.6098387057181878,0.0025997169052992,0.00106056020603668,0.0,False
QCE coarse-only,QCE beam,154,7,0.5388763129956897,1.3476609773891424,0.0023426693149014117,0.0010561739752694699,99.66885661666667,0.02516072363592984,0.5390172549138555,0.5396041726198492,0.00406983904556657,0.6098337482346008,0.00234266874975418,0.00105617403820446,0.00118613358033569,False
QCE coarse-only,QCE beam,155,4,0.5382424472285977,1.2284484395225448,0.001786304881364076,0.0010102669711760104,99.78885661666666,0.02508675459374424,0.5383024730545635,0.5388867207054798,0.003709839045566543,0.6091573281427248,0.00178630435750207,0.001010267034107,0.00131254893150694,False
QCE coarse-only,QCE beam,156,3,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,0.02504755210744039,0.537970271302469,0.5385530546490541,0.0034298390455665406,0.6088232701545438,0.00191791428558018,0.000998674319697829,0.00129289752354934,False
QCE coarse-only,QCE beam,157,4,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,0.02504755210744039,0.537970271302469,0.5385530546490541,0.0034298390455665406,0.6088232701545438,0.00191791428558018,0.000998674319697829,0.0,False
QCE coarse-only,QCE beam,158,4,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,0.02504755210744039,0.537970271302469,0.5385530546490541,0.0034298390455665406,0.6088232701545438,0.00191791428558018,0.000998674319697829,0.0,False
QCE coarse-only,QCE beam,159,3,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,0.02504755210744039,0.537970271302469,0.5385530546490541,0.0034298390455665406,0.6088232701545438,0.00191791428558018,0.000998674319697829,0.0,False
QCE coarse-only,QCE beam,160,4,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,0.02504755210744039,0.537970271302469,0.5385530546490541,0.0034298390455665406,0.6088232701545438,0.00191791428558018,0.000998674319697829,0.0,False
QCE coarse-only,QCE beam,161,2,0.5378903015402132,1.1622196204404078,0.0021663475929335264,0.0009986743200000037,99.72218995,0.025047552113061696,0.5375604888477771,0.5381437159691801,0.003509839045566565,0.6081444717932635,0.00216634731154326,0.000998674319697829,0.00116553210234638,False
QCE coarse-only,QCE beam,162,3,0.5378903015402132,1.1622196204404078,0.0020829495325935792,0.0009986743200000037,99.80218995000001,0.025086491447505268,0.5375309952876742,0.5381160682864835,0.003509839045566565,0.6077973272061724,0.00208294924748098,0.000998674319697829,0.00165906978273966,False
QCE coarse-only,QCE beam,163,7,0.5376790147991825,1.1224824553756507,0.0017033341450487958,0.0009184663272689964,99.76218995000002,0.025012457691255856,0.5368178332296156,0.537400231776184,0.003389839045566556,0.6071209152245438,0.00170333416179199,0.000918466390190886,0.00148607423340829,False
QCE coarse-only,QCE beam,164,5,0.5374677285621519,1.082745385099293,0.0018395615567684672,0.0009525229973631477,99.72218995,0.025051869652540176,0.5369260206368733,0.5375101374021107,0.003269839045566547,0.607455719745397,0.00183956099044107,0.00095252273964061,0.00129744441484019,False
QCE coarse-only,QCE beam,165,2,0.5384537353136284,1.268185857356352,0.0018587598454341935,0.000935979871543674,99.90885661666667,0.025012876406624054,0.5371224607172457,0.5377045487933705,0.003829839045566552,0.6078080334869809,0.00185875939376246,0.000935979613822691,0.00215373930753007,False
QCE coarse-only,QCE beam,166,2,0.5384537353136284,1.268185857356352,0.0018587598454341935,0.000935979871543674,99.90885661666667,0.025012876406624054,0.5371224607172457,0.5377045487933705,0.003829839045566552,0.6078080334869809,0.00185875939376246,0.000935979613822691,0.0,False
QCE coarse-only,QCE beam,167,2,0.5384537353136284,1.268185857356352,0.0018587598454341935,0.000935979871543674,99.90885661666667,0.025012876406624054,0.5371224607172457,0.5377045487933705,0.003829839045566552,0.6078080334869809,0.00185875939376246,0.000935979613822691,0.0,False
QCE coarse-only,QCE beam,168,9,0.5374677285621519,1.082745385099293,0.0018230901928621035,0.0009525229973631477,99.72218995,0.025051869652540176,0.5371168425593373,0.5377007520303462,0.003269839045566547,0.607793111225189,0.00182308972320076,0.00095252273964061,0.00250027858543804,False
QCE coarse-only,QCE beam,169,1,0.5375381572518287,1.095991064659363,0.001911561628922109,0.0007586743199999857,99.81552328333335,0.025051606145484517,0.5361819135637066,0.5367668277784187,0.003309839045566587,0.6064336601655441,0.00191156123515249,0.000758674319697838,0.00200464267698758,False
QCE coarse-only,QCE beam,170,1,0.5375381572518287,1.095991064659363,0.0020053130849832894,0.0007586743199999857,99.81552328333335,0.025051606144207157,0.5361819135637066,0.536766827778359,0.003309839045566587,0.6064336601655441,0.0020053127103222,0.000758674319697838,0.000571874117616815,False
QCE coarse-only,QCE beam,171,1,0.5375381572518287,1.095991064659363,0.001911561628922109,0.0007586743199999857,99.81552328333335,0.025051606145484517,0.5361819135637066,0.5367668277784187,0.003309839045566587,0.6064336601655441,0.00191156123515249,0.000758674319697838,0.000571874117616815,False
QCE coarse-only,QCE beam,172,6,0.5376085859975057,1.1092367547515192,0.0015477552016205497,0.0007285438351756213,99.82885661666667,0.024938514653827643,0.5354720252721501,0.5360524408695453,0.0033498390455665716,0.6054239047400382,0.00154775512900863,0.000728543898093514,0.002453543032922,False
QCE coarse-only,QCE beam,173,3,0.5375381572518287,1.095991064659363,0.0018040870962152478,0.0009986743200000037,99.81552328333335,0.02489923428978826,0.5349682712286973,0.5355474050816031,0.003309839045566587,0.6050845026739589,0.00180408720748847,0.000998674319697829,0.00138952711380526,False
QCE coarse-only,QCE beam,174,1,0.5375381572518287,1.095991064659363,0.0019541726350298027,0.0009986743200000037,99.81552328333335,0.024899234292358616,0.5345844108623279,0.5351639601144381,0.003309839045566587,0.6044056985727608,0.00195417253465643,0.000998674319697829,0.00104181506228313,False
QCE coarse-only,QCE beam,175,4,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,0.024909516561200072,0.5346143410409627,0.5351943363508022,0.003389839045566556,0.6047476954687762,0.0020554508500447,0.00123867431969782,0.0011776590419981,False
QCE coarse-only,QCE beam,176,5,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,0.024909516561200072,0.5346143410409627,0.5351943363508022,0.003389839045566556,0.6047476954687762,0.0020554508500447,0.00123867431969782,0.0,False
QCE coarse-only,QCE beam,177,5,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,0.024909516561200072,0.5346143410409627,0.5351943363508022,0.003389839045566556,0.6047476954687762,0.0020554508500447,0.00123867431969782,0.0,False
QCE coarse-only,QCE beam,178,5,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,0.024909516561200072,0.5346143410409627,0.5351943363508022,0.003389839045566556,0.6047476954687762,0.0020554508500447,0.00123867431969782,0.0,False
QCE coarse-only,QCE beam,179,5,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,0.024909516561200072,0.5346143410409627,0.5351943363508022,0.003389839045566556,0.6047476954687762,0.0020554508500447,0.00123867431969782,0.0,False
QCE coarse-only,QCE beam,180,1,0.5376790147991825,1.1224824553756507,0.0014379160969042843,0.0007987819791754891,99.84218995000002,0.024790325418848413,0.5319426961133698,0.5325200392311384,0.003389839045566556,0.6023692865181054,0.00143791588191335,0.000798782042080504,0.00437806899022846,False
QCE coarse-only,QCE beam,181,10,0.5377494436568594,1.1357281665318464,0.001650763588517521,0.0009649814031751358,99.77552328333334,0.02461310879989254,0.5284942655576574,0.5290670976843326,0.0034298390455665406,0.5982990863603473,0.00165076335782212,0.000964981466067494,0.00602682282228371,False
QCE coarse-only,QCE beam,182,2,0.5383128765342747,1.24169423493512,0.001614092424038605,0.0009809814031751518,99.88218995000003,0.024652106117047302,0.5284445686757411,0.5290192704419152,0.003749839045566583,0.5982940332591111,0.0016140921944648,0.000980981466067288,0.00129959997783935,False
QCE coarse-only,QCE beam,183,1,0.5376790147991825,1.1224824553756507,0.0016570916186702514,0.0011791421071747354,99.76218995000002,0.02446484772866931,0.5249752134813487,0.5255449586326317,0.003389839045566556,0.5942236421018178,0.00165709132054838,0.00117914217005399,0.00598787308242252,False
QCE coarse-only,QCE beam,184,1,0.5376790147991825,1.1224824553756507,0.0016570916186702514,0.0011791421071747354,99.76218995000002,0.02446484772866931,0.5249752134813487,0.5255449586326317,0.003389839045566556,0.5942236421018178,0.00165709132054838,0.00117914217005399,0.0,False
QCE coarse-only,QCE beam,185,1,0.5376790147991825,1.1224824553756507,0.0016570916186702514,0.0011791421071747354,99.76218995000002,0.02446484772866931,0.5249752134813487,0.5255449586326317,0.003389839045566556,0.5942236421018178,0.00165709132054838,0.00117914217005399,0.0,False
QCE coarse-only,QCE beam,186,1,0.5376790147991825,1.1224824553756507,0.0016570916186702514,0.0011791421071747354,99.76218995000002,0.02446484772866931,0.5249752134813487,0.5255449586326317,0.003389839045566556,0.5942236421018178,0.00165709132054838,0.00117914217005399,0.0,False
QCE coarse-only,QCE beam,187,1,0.5378198725705364,1.1489738882201284,0.0015474577384860008,0.0010511421071748295,99.78885661666668,0.02446484771558932,0.525139155735182,0.5257087232108734,0.0034698390455665806,0.5945605982859492,0.00154745751214692,0.00105114217005409,0.000700583966702082,False
QCE coarse-only,QCE beam,188,3,0.5377494436568594,1.1357281665318464,0.0016244747732065683,0.0009412252353606654,99.85552328333333,0.02442559821813125,0.5242009760148877,0.5247697334100686,0.0034298390455665406,0.5932054369856209,0.00162447454312424,0.000941225298235704,0.00207078730998621,False
QCE coarse-only,QCE beam,189,1,0.5384537353136284,1.268185857356352,0.0016845384386034255,0.001233264091174302,99.98885661666668,0.02432668911670339,0.5216426125197335,0.5222095393611588,0.003829839045566552,0.5904815446913619,0.00168453815395216,0.0012332641540409,0.00456631161582301,False
QCE coarse-only,QCE beam,190,3,0.5377494436568594,1.1357281665318464,0.0016917909251260215,0.001217264091174508,99.85552328333333,0.024326689105653797,0.5216417279755238,0.5222086557767245,0.0034298390455665406,0.5904854940870848,0.00169179070474782,0.00121726415404111,0.00101407707793832,False
QCE coarse-only,QCE beam,191,4,0.5377494436568594,1.1357281665318464,0.0016917909251260215,0.001217264091174508,99.85552328333333,0.024326689105653797,0.5216417279755238,0.5222086557767245,0.0034298390455665406,0.5904854940870848,0.00169179070474782,0.00121726415404111,0.0,False
QCE coarse-only,QCE beam,192,2,0.5377494436568594,1.1357281665318464,0.0017177225667700182,0.001265264091174334,99.85552328333333,0.024326689118018816,0.5216446171854612,0.5222115418506288,0.0034298390455665406,0.590490223825459,0.00171772233661232,0.00126526415404093,0.000919722880002473,False
QCE coarse-only,QCE beam,193,3,0.5377494436568594,1.1357281665318464,0.0017177225667700182,0.001265264091174334,99.85552328333333,0.024326689118018816,0.5216446171854612,0.5222115418506288,0.0034298390455665406,0.590490223825459,0.00171772233661232,0.00126526415404093,0.0,False
QCE coarse-only,QCE beam,194,2,0.5378903015402132,1.1622196204404078,0.0016494830328342357,0.001153264091174444,99.88218995000003,0.02432668912170201,0.5218068310194793,0.5223735796364661,0.003509839045566565,0.5908271644354526,0.00164948287366771,0.00115326415404104,0.000781752292225614,False
QCE coarse-only,QCE beam,195,1,0.5378198725705364,1.1489738882201284,0.001698527488324402,0.0012393473551741696,99.86885661666668,0.02413947277306502,0.5183362956976834,0.5188980917129661,0.0034698390455665806,0.5867568068920309,0.00169852728227984,0.00123934741802789,0.00588053080651739,False
QCE coarse-only,QCE beam,196,1,0.5378198725705364,1.1489738882201284,0.0016885841396319875,0.0012233473551741536,99.78885661666668,0.02417843328415555,0.5183389240331354,0.51890253112112,0.0034698390455665806,0.5867520470590284,0.00168858398365153,0.00122334741802788,0.00112299608975279,False
QCE coarse-only,QCE beam,197,1,0.5378903015402132,1.1622196204404078,0.0016104829834325163,0.0011133396790807826,99.88218995000003,0.024104501938207987,0.5171820409575412,0.5177434601254727,0.003509839045566565,0.5857338344030609,0.00161048286282087,0.00111333974193029,0.00187539015588758,False
QCE coarse-only,QCE beam,198,1,0.5378198725705364,1.1489738882201284,0.001493777516617822,0.0010994073192667209,99.86885661666668,0.02406514742237149,0.5164345953212047,0.5169949927852657,0.0034698390455665806,0.5847156218206118,0.00149377750263929,0.00109940738211201,0.00169992947430179,False
QCE coarse-only,QCE beam,199,2,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,0.02387798851360151,0.5127731781941025,0.513328832826227,0.003269839045566547,0.5806450779954649,0.00161680868954394,0.00118542869409888,0.00622394095447573,False
QCE coarse-only,QCE beam,200,2,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,0.02387798851360151,0.5127731781941025,0.513328832826227,0.003269839045566547,0.5806450779954649,0.00161680868954394,0.00118542869409888,0.0,False
QCE coarse-only,QCE beam,201,2,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,0.02387798851360151,0.5127731781941025,0.513328832826227,0.003269839045566547,0.5806450779954649,0.00161680868954394,0.00118542869409888,0.0,False
QCE coarse-only,QCE beam,202,2,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,0.02387798851360151,0.5127731781941025,0.513328832826227,0.003269839045566547,0.5806450779954649,0.00161680868954394,0.00118542869409888,0.0,False
QCE coarse-only,QCE beam,203,2,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,0.02387798851360151,0.5127731781941025,0.513328832826227,0.003269839045566547,0.5806450779954649,0.00161680868954394,0.00118542869409888,0.0,False
QCE coarse-only,QCE beam,204,2,0.5374677285621519,1.082745385099293,0.0015883514385659219,0.0011694286312662339,99.80218995000001,0.02391688929962468,0.5131312042069966,0.5136882812802848,0.003269839045566547,0.580640664864413,0.00158835150812659,0.00116942869409886,0.00112938931179646,False
