iteration,answer_type,qhd_objective,standard_objective,objective_difference,bus_state_l2_distance,branch_flow_l2_distance,combined_l2_distance,max_constraint_residual,l2_constraint_residual,active_load_supplied_percent,log_objective,log_max_constraint_residual,log_l2_constraint_residual,log_active_load_supplied_percent,cumulative_bound_factor
17,coarse,0.1465677997785575,0.5317106559725219,-0.3851428561939644,0.06998921552831383,1.299368149719688,1.3012517353672326,0.16287252422499998,0.3147697948053398,91.245,0.14656749411,0.1628725330838,0.3147667898983,91.245167,0.3486784401000001
18,coarse,0.0976852172191175,0.5317106559725219,-0.4340254387534044,0.029036017652294112,0.7328906188659056,0.7334655748859346,0.16668536088299998,0.3155051202822721,54.053000000000004,0.0976844295693,0.1666848543007,0.3155072305095,54.0528,0.3486784401000001
19,coarse,0.19547761497125749,0.5317106559725219,-0.3362330410012644,0.05784608462082733,1.3049660955077673,1.3062475569090062,0.1494721496500001,0.3450236033657969,100.54300000000002,0.195477791821,0.1494711950556,0.3450228050154,100.543259,0.3486784401000001
20,coarse,0.24441466279721752,0.5317106559725219,-0.28729599317530435,0.07607452283320093,1.3145720909628371,1.316771474236401,0.11988585973200006,0.28207725559012575,81.94666666666667,0.244415322703,0.1198854948916,0.2820727021764,81.947075,0.31381059609000006
21,coarse,0.21994273480508,0.5317106559725219,-0.3117679211674419,0.07830785755077568,1.7086688591361157,1.7104623324515824,0.5719154618249997,0.7356142632363004,77.29766666666669,0.219943153116,0.5719169329685,0.7356163807711,77.29803,0.31381059609000006
22,coarse,0.08791161827175,0.5317106559725219,-0.4437990377007719,0.050756716189944706,0.962188756970521,0.9635265685381295,0.17236528365499998,0.3209708658428426,52.193666666666665,0.0879110846416,0.1723650400575,0.3209740862759,52.193182,0.2824295364810001
23,coarse,0.19792434677372,0.5317106559725219,-0.33378630919880187,0.03071565278988759,0.6430426951334807,0.6437758609103322,0.21492343575499998,0.35015492386820934,73.11366666666666,0.197924021577,0.2149232145458,0.3501546729981,73.113888,0.2824295364810001
24,coarse,0.23756211745623,0.5317106559725219,-0.29414853851629186,0.03071565278988759,0.6430426951334807,0.6437758609103322,0.21492343575499998,0.3434370445738137,80.645,0.237562428943,0.2149232145458,0.3434366510704,80.645343,0.2541865828329001
25,coarse,0.1068238781754375,0.5317106559725219,-0.4248867777970844,0.02094482433314734,0.4175026976964107,0.41802773622108724,0.10314598209174611,0.21146606623523934,76.12633333333333,0.106823492495,0.1031465900183,0.211465958824,76.12647,0.2287679245496101
26,coarse,0.22447971301175002,0.5317106559725219,-0.30723094296077186,0.02629935189301612,0.573814675007161,0.5744170411500397,0.13312688355,0.25337803524163266,80.19333333333334,0.22447977924,0.1331267311404,0.2533788501471,80.193455,0.2287679245496101
27,coarse,0.449533852047,0.5317106559725219,-0.08217680392552185,0.02629935189301612,0.605912904987957,0.6064833916447653,0.14795063407599998,0.2484848617891393,104.59533333333334,0.449533984841,0.1479506596855,0.2484836587326,104.595367,0.20589113209464907
28,coarse,0.43504818112448,0.5317106559725219,-0.09666247484804186,0.013003603506671534,0.33111934327866294,0.3313745813991347,0.11123750583800002,0.2082218225802885,85.37866666666666,0.435048937729,0.1112369787406,0.2082203139678,85.378862,0.18530201888518416
29,coarse,0.5002506364104374,0.5317106559725219,-0.03146001956208444,0.02552709727601495,0.42882712732797035,0.4295862402681194,0.13131728752,0.20707166291051526,82.90866666666666,0.500250344235,0.1313175670751,0.2070718187277,82.908168,0.16677181699666577
30,coarse,0.4415660874817501,0.5317106559725219,-0.09014456849077179,0.008025778879211565,0.14350216752837452,0.14372642489103968,0.06319332090300012,0.12849672341666457,98.47300000000003,0.441566915159,0.06319399144123,0.1284977157912,98.473538,0.15009463529699918
31,coarse,0.28331669712422997,0.5317106559725219,-0.2483939588482919,0.011854719648396857,0.21402580322958561,0.21435386356679317,0.05824612897100012,0.1364840876233035,80.46266666666668,0.283316151837,0.05824647626931,0.1364859140304,80.462181,0.15009463529699918
32,coarse,0.49437954931191747,0.5317106559725219,-0.03733110666060441,0.012192402719941061,0.21236673763395938,0.21271644491523492,0.075776414847,0.1490923275348418,96.47200000000001,0.494380249118,0.07577643431418,0.1490860613058,96.472276,0.15009463529699918
33,coarse,0.5155144693315575,0.5317106559725219,-0.01619618664096434,0.012192402719941061,0.23856366952790714,0.23887502821079,0.066294462118,0.1415590480166513,100.47466666666668,0.515514413835,0.06629466347554,0.1415549711065,100.474799,0.13508517176729928
34,coarse,0.5821203401069174,0.5317106559725219,0.050409684134395505,0.006835082446374186,0.07888720301405686,0.07918275791755269,0.03829422280900019,0.09508036082577712,102.27600000000001,0.582120016971,0.03829419913425,0.09508031827264,102.275935,0.12157665459056935
35,coarse,0.41950106405285753,0.5317106559725219,-0.11220959191966434,0.014437285362110624,0.3100816794751507,0.3104175947892727,0.04681459341700012,0.09038199301031878,100.65499999999999,0.41950028875,0.04681399017565,0.09037952604231,100.654913,0.10941898913151242
36,coarse,0.5041965918564575,0.5317106559725219,-0.027514064116064385,0.0038473149665001465,0.058072570032834565,0.05819987304685407,0.02506871108200026,0.06814953726519925,99.19600000000001,0.504196441014,0.0250691392654,0.06814875482026,99.195993,0.09847709021836118
37,coarse,0.35872282684622997,0.5317106559725219,-0.1729878291262919,0.00607829234710072,0.1470664652811576,0.1471920203277024,0.058886031102999996,0.09549749900285165,87.379,0.358723105379,0.05888560960484,0.09549673452981,87.378742,0.09847709021836118
38,coarse,0.52499760604928,0.5317106559725219,-0.006713049923241843,0.010561649652146104,0.17475443174215202,0.17507329852635195,0.042297619541999995,0.08537781241169078,103.13466666666667,0.524997896743,0.04229703763537,0.08537842337292,103.135077,0.08862938119652507
39,coarse,0.48132059337152,0.5317106559725219,-0.05039006260100187,0.004677289921852932,0.07752269078848259,0.07766366349908914,0.049583425270999994,0.08737352760246579,101.95366666666665,0.481320484959,0.04958349749022,0.08737488357894,101.953352,0.08862938119652507
40,coarse,0.48132059337152,0.5317106559725219,-0.05039006260100187,0.004677289921852932,0.07744527898218871,0.07758639234841447,0.049583425270999994,0.08375404707447422,101.95366666666665,0.481320484959,0.04958349749022,0.08375536069393,101.953352,0.07976644307687256
41,coarse,0.56557513834332,0.5317106559725219,0.03386448237079809,0.009854190199218758,0.16466019410598134,0.16495479558806964,0.030950569119,0.05778605295782509,98.763,0.565574793545,0.03095046934808,0.05778763916319,98.762694,0.0717897987691853
42,coarse,0.5200666706866575,0.5317106559725219,-0.011643985285864411,0.004996593631278797,0.07693685729054302,0.07709893616426572,0.035827849154999994,0.06934344235097128,101.63399999999999,0.520067509815,0.03582742186422,0.06934289449495,101.634286,0.0717897987691853
43,coarse,0.5200666706866575,0.5317106559725219,-0.011643985285864411,0.004996593631278797,0.07741371195959283,0.07757479453584742,0.035827849154999994,0.07167407761955456,101.63399999999999,0.520067509815,0.03582742186422,0.07167395357042,101.634286,0.0717897987691853
44,coarse,0.4796366721223175,0.5317106559725219,-0.0520739838502044,0.004996593631278797,0.0754370104241557,0.0756023047905969,0.035827849154999994,0.0678053858413338,99.72,0.479636216519,0.03582742186422,0.06780359066286,99.719891,0.06461081889226677
45,coarse,0.4387186213382175,0.5317106559725219,-0.09299203463430439,0.0032557840069294157,0.07222200319732702,0.07229535168553018,0.022588365862273307,0.04939916542308941,91.96666666666665,0.438718350964,0.02258953282109,0.04940160232427,91.966593,0.058149737003040096
46,coarse,0.5164791080789375,0.5317106559725219,-0.015231547893584385,0.0031943286036469794,0.06339930195689596,0.06347972293456981,0.024430588231,0.04287829678057486,97.394,0.516478485623,0.02443045103327,0.04287704992499,97.393902,0.05233476330273609
47,coarse,0.49068744044811746,0.5317106559725219,-0.04102321552440441,0.006779464670951371,0.1275140228448657,0.12769411561738314,0.028463802752000004,0.047231771872849805,100.88333333333335,0.490687286761,0.02846346008912,0.04723203261054,100.882886,0.05233476330273609
48,coarse,0.47595221642795754,0.5317106559725219,-0.05575843954456433,0.006779464670951371,0.12916491866885557,0.1293427128057733,0.028463802752000004,0.04658770409511226,102.27866666666667,0.475952833198,0.02846346008912,0.04658767274887,102.27848,0.047101286972462485
49,coarse,0.5256912334100701,0.5317106559725219,-0.006019422562451804,0.0034458161457184776,0.06309665906058237,0.06319067995770788,0.016777943855,0.030216853525438566,100.39433333333335,0.52569144946,0.01677792654456,0.03021857030859,100.394428,0.04239115827521624
50,coarse,0.49286080332502996,0.5317106559725219,-0.03884985264749191,0.005047225803737564,0.12309873443689527,0.1232021627581236,0.029409932811000003,0.04492726858287808,100.95966666666668,0.492860826345,0.0294104083502,0.04492603207509,100.959644,0.04239115827521624
51,coarse,0.49286080332502996,0.5317106559725219,-0.03884985264749191,0.005047225803737564,0.12410244257859837,0.12420503509233519,0.029409932811000003,0.04429713058060731,97.56833333333333,0.492860826345,0.0294104083502,0.04429843229099,97.568351,0.038152042447694615
52,coarse,0.5439035361368699,0.5317106559725219,0.012192880164348052,0.0034609432392127665,0.06789125103222267,0.067979409344487,0.018471765198,0.030505043984881706,101.12933333333334,0.54390277077,0.01847210818348,0.03050547829348,101.129208,0.03433683820292515
53,coarse,0.4834620525879375,0.5317106559725219,-0.048248603384584365,0.0026472510646248556,0.06120343927135875,0.06126066369900065,0.025493610766999998,0.044128460865292485,97.92433333333334,0.483461572449,0.02549349785482,0.04412656210027,97.924437,0.03433683820292515
54,coarse,0.5318108817818301,0.5317106559725219,0.00010022580930824088,0.0033844694950534997,0.03873505231982043,0.03888262995197436,0.020766888043999995,0.037884521802728735,98.84,0.531811229855,0.02076662556317,0.03788199647669,98.840086,0.030903154382632636
55,coarse,0.52528280242823,0.5317106559725219,-0.006427853544291873,0.0016545799213450326,0.015573677299071309,0.015661323677509737,0.018938924911,0.03484501915878822,100.07633333333332,0.52528248409,0.01893930272668,0.03484387109678,100.076212,0.027812838944369374
56,coarse,0.5389926770341575,0.5317106559725219,0.007282021061635668,0.0031491232040602255,0.04545252699745815,0.0455614879850188,0.024024583340000003,0.035908240331272746,100.44699999999999,0.538993406123,0.02402515237666,0.03590922946214,100.44705,0.027812838944369374
57,coarse,0.5389926770341575,0.5317106559725219,0.007282021061635668,0.003149123362834575,0.039891989254658394,0.040016094070362884,0.023992656815000003,0.03906120699517046,100.44700000000002,0.538993406123,0.02399321976498,0.03906127833325,100.44705,0.027812838944369374
58,coarse,0.5311577000731575,0.5317106559725219,-0.0005529558993643269,0.00493858762803721,0.09062374855961156,0.09075821423295799,0.018288378567000003,0.031228871284215077,98.964,0.531158333619,0.01828867941131,0.03122681332847,98.963698,0.025031555049932437
59,coarse,0.5152944345931201,0.5317106559725219,-0.016416221379401796,0.0018129125736855683,0.021922860082482738,0.021997691837916594,0.01303568558,0.02497713461641016,99.96500000000002,0.515294434646,0.01303573897433,0.02497318016535,99.964961,0.022528399544939195
60,coarse,0.5359184663743575,0.5317106559725219,0.004207810401835599,0.0020220713427715024,0.04394057793385077,0.04398707948564067,0.021798835726999997,0.03079714121925908,100.26533333333333,0.535918057532,0.02179892633205,0.03079544302379,100.265339,0.022528399544939195
61,coarse,0.5390912789129175,0.5317106559725219,0.007380622940395654,0.002022071590042684,0.04004134398020897,0.040092368366768695,0.021798835726999997,0.031547126889197974,100.86600000000001,0.539091348915,0.02179892633205,0.03154655370167,100.866096,0.022528399544939195
62,coarse,0.5422642051036174,0.5317106559725219,0.010553549131095519,0.0031042451138635916,0.046011910888318366,0.04611650768782796,0.021798835726999997,0.030659458669152123,99.66433333333333,0.542264753985,0.02179892633205,0.03065872561859,99.664582,0.020275559590445275
63,coarse,0.540836198175,0.5317106559725219,0.009125542202478076,0.001052636515517927,0.027774753653313767,0.027794693452816998,0.017800252471,0.027275606070379498,101.016,0.540836707635,0.01780026599348,0.02727301348631,101.016286,0.01824800363140075
64,coarse,0.54469239797175,0.5317106559725219,0.01298174199922808,0.0027108262347381815,0.03882324358105163,0.038917769990437674,0.021152095038999997,0.031088609061080588,100.28633333333333,0.544692485615,0.02115181734288,0.03109096669784,100.286366,0.01824800363140075
65,coarse,0.54469239797175,0.5317106559725219,0.01298174199922808,0.0027108262347381815,0.03469834352912101,0.03480407479792902,0.021152095038999997,0.03162162502554967,100.28633333333333,0.544692485615,0.02115181734288,0.03162389610301,100.286366,0.01824800363140075
66,coarse,0.54469239797175,0.5317106559725219,0.01298174199922808,0.0027108262347381815,0.03469834352912101,0.03480407479792902,0.021152095038999997,0.03162162502554967,100.28633333333333,0.544692485615,0.02115181734288,0.03162389610301,100.286366,0.01824800363140075
67,coarse,0.54469239797175,0.5317106559725219,0.01298174199922808,0.0027108262347381815,0.03882324358105163,0.038917769990437674,0.021152095038999997,0.031088609061080588,100.28633333333333,0.544692485615,0.02115181734288,0.03109096669784,100.286366,0.016423203268260675
68,coarse,0.5389081612254374,0.5317106559725219,0.007197505252915515,0.0007570950209016699,0.022039866948666977,0.022052866661402933,0.019585966703,0.02953007565484143,100.505,0.53890888158,0.01958607395308,0.02953030030649,100.505342,0.014780882941434608
69,coarse,0.54411483772527,0.5317106559725219,0.012404181752748156,0.001571075694258197,0.03161273165317342,0.03165174689353878,0.018133416716000005,0.027892656423619776,100.30866666666668,0.544114108219,0.01813319677551,0.02788589055874,100.308263,0.013302794647291146
70,coarse,0.5338074293241201,0.5317106559725219,0.0020967733515981912,0.0014891115277416143,0.016359037597507724,0.01642667234283086,0.017679645130999996,0.02893329807776135,101.55,0.533808056224,0.01767966112003,0.02893375235598,101.549857,0.013302794647291146
71,coarse,0.5375559192529575,0.5317106559725219,0.005845263280435664,0.0005522046537000692,0.015186088948157902,0.01519612541146366,0.017439748357999996,0.025798091816051142,100.131,0.537555572755,0.01743975342046,0.02579546486021,100.130893,0.011972515182562033
72,coarse,0.5451449401861576,0.5317106559725219,0.013434284213635683,0.0020354439049637047,0.02574467585594658,0.02582501436239703,0.016738608119999998,0.025408000718119318,100.61000000000001,0.545144779369,0.0167384645813,0.02540525950366,100.609793,0.01077526366430583
73,coarse,0.53072635630287,0.5317106559725219,-0.0009842996696518558,0.0008245625674865379,0.012759441687454414,0.012786057078053794,0.018740600533999997,0.026923637138306433,99.60433333333336,0.530725842718,0.01874050871203,0.02692365243027,99.604102,0.01077526366430583
74,coarse,0.54590387803847,0.5317106559725219,0.014193222065948086,0.00043451389686580166,0.013327418795765258,0.013334500143773166,0.018068716358000003,0.027753306603311868,100.75366666666666,0.545903735792,0.01806860797278,0.02774993273154,100.753463,0.01077526366430583
75,coarse,0.53072635630287,0.5317106559725219,-0.0009842996696518558,0.0008245625674865379,0.012640990126969474,0.012667854388878953,0.014861600534,0.021794639246538905,100.46633333333335,0.530725842718,0.01486141379288,0.0217941638461,100.466123,0.01
76,coarse,0.5382390805859375,0.5317106559725219,0.006528424613415629,0.0013385382241634842,0.02475467763414341,0.024790840029089507,0.013669363738999997,0.02017885894009689,100.33666666666667,0.538238574724,0.01366907272022,0.02017996553931,100.33682,0.01
77,coarse,0.5351648960812175,0.5317106559725219,0.003454240108695661,0.0008513609867411334,0.013754791570286003,0.013781114130278284,0.015102595452,0.022504546889797344,100.45300000000002,0.535165107334,0.01510226776645,0.02250580741779,100.453193,0.01
78,coarse,0.5376245872930799,0.5317106559725219,0.0059139313205580635,0.0003524308061629445,0.005161382187416049,0.005173400579667917,0.015082185909999993,0.020856575378299703,100.22066666666666,0.537623872715,0.01508196282648,0.0208582003759,100.220447,0.01
79,coarse,0.5426022816306576,0.5317106559725219,0.010891625658135728,0.000707986023825355,0.00943872435740504,0.009465239653859972,0.014214852258999999,0.021185676377186668,100.53433333333334,0.542603081661,0.01421527815148,0.0211855796549,100.534654,0.01
80,coarse,0.5426022816306576,0.5317106559725219,0.010891625658135728,0.000707986023825355,0.00943872435740504,0.009465239653859972,0.014214852258999999,0.021185676377186668,100.53433333333334,0.542603081661,0.01421527815148,0.0211855796549,100.534654,0.01
81,coarse,0.5426022816306576,0.5317106559725219,0.010891625658135728,0.000707986023825355,0.00943872435740504,0.009465239653859972,0.014214852258999999,0.021185676377186668,100.53433333333334,0.542603081661,0.01421527815148,0.0211855796549,100.534654,0.01
82,coarse,0.5426022816306576,0.5317106559725219,0.010891625658135728,0.000707986023825355,0.00943872435740504,0.009465239653859972,0.014214852258999999,0.021185676377186668,100.53433333333334,0.542603081661,0.01421527815148,0.0211855796549,100.534654,0.01
83,coarse,0.5370699623366175,0.5317106559725219,0.005359306364095651,0.001211031895969525,0.023595651308696487,0.02362670859291759,0.012337050022999996,0.017991714024852692,100.11566666666668,0.537070644553,0.01233669185018,0.01799045406731,100.115712,0.01
84,coarse,0.5365734438932175,0.5317106559725219,0.00486278792069561,0.00036027809246172676,0.002615684884486779,0.0026403802223998866,0.011562613111,0.01709666189871098,100.58699999999999,0.536572742162,0.01156247208002,0.01709628548269,100.587022,0.01
85,coarse,0.5423980269079575,0.5317106559725219,0.010687370935435592,0.0006911203805633813,0.009297744580505692,0.009323395393565213,0.012113788418999998,0.01754575922236215,100.67233333333334,0.542398375332,0.01211406009641,0.01754642322716,100.671857,0.01
86,coarse,0.5415017768384699,0.5317106559725219,0.009791120865948022,0.0006911189336359358,0.009379624326709222,0.009405051721847439,0.012113788418999998,0.01772989624691908,100.50266666666667,0.541502099137,0.01211406009641,0.01773273818213,100.502186,0.01
87,coarse,0.5415017768384699,0.5317106559725219,0.009791120865948022,0.0006911189336359358,0.009379624326709222,0.009405051721847439,0.012113788418999998,0.01772989624691908,100.50266666666667,0.541502099137,0.01211406009641,0.01773273818213,100.502186,0.01
88,coarse,0.5415017768384699,0.5317106559725219,0.009791120865948022,0.0006911189336359358,0.009379624326709222,0.009405051721847439,0.012113788418999998,0.01772989624691908,100.50266666666667,0.541502099137,0.01211406009641,0.01773273818213,100.502186,0.01
89,coarse,0.53612446684608,0.5317106559725219,0.004413810873558077,0.001108687195159131,0.02130418283576408,0.02133301182665905,0.010050083711,0.015513663503061709,99.99366666666667,0.536124632403,0.01004980339372,0.01551162998539,99.993171,0.01
90,coarse,0.5365276657371575,0.5317106559725219,0.004817009764635616,0.0003937856056130858,0.003002963433559922,0.0030286723966923296,0.009941316029999998,0.014159491358931402,100.52766666666668,0.536527931084,0.009941329857966,0.01416341051407,100.527636,0.01
91,coarse,0.53906838918128,0.5317106559725219,0.007357733208758099,0.0006813217487184957,0.009004078949192078,0.009029819325355338,0.010185780798999997,0.014976731321368378,101.00866666666666,0.539068755001,0.01018563253815,0.01497674304538,101.008656,0.01
92,coarse,0.53906838918128,0.5317106559725219,0.007357733208758099,0.0006813217487184957,0.009004078949192078,0.009029819325355338,0.010185780798999997,0.015044012655197964,101.00866666666666,0.539068755001,0.01018563253815,0.01504110666861,101.008656,0.01
93,coarse,0.53906838918128,0.5317106559725219,0.007357733208758099,0.0006813217487184957,0.009004078949192078,0.009029819325355338,0.010185780798999997,0.015044012655197964,101.00866666666666,0.539068755001,0.01018563253815,0.01504110666861,101.008656,0.01
94,coarse,0.53906838918128,0.5317106559725219,0.007357733208758099,0.0006813217487184957,0.009004078949192078,0.009029819325355338,0.010185780798999997,0.015044012655197964,101.00866666666666,0.539068755001,0.01018563253815,0.01504110666861,101.008656,0.01
95,coarse,0.53906838918128,0.5317106559725219,0.007357733208758099,0.0006813217487184957,0.009004078949192078,0.009029819325355338,0.010185780798999997,0.015044012655197964,101.00866666666666,0.539068755001,0.01018563253815,0.01504110666861,101.008656,0.01
96,coarse,0.53761754441472,0.5317106559725219,0.0059068884421981105,0.0006813224825857641,0.009847352851009909,0.009870894513546875,0.008329780798999997,0.012284235157149164,100.734,0.537616846695,0.008330273463514,0.01228413209528,100.733788,0.01
97,coarse,0.5353303992877575,0.5317106559725219,0.003619743315235624,0.0004087940953364084,0.003398633182032611,0.003423130163811336,0.008111853223,0.012747630279919807,100.301,0.535330139374,0.008112397618581,0.01274957059266,100.30087,0.01
98,coarse,0.5353303992877575,0.5317106559725219,0.003619743315235624,0.0004087940953364084,0.0029171955603966905,0.0029456989917471324,0.008160840259000001,0.012825650117418192,100.301,0.535330139374,0.008161349941173,0.01282751113178,100.30087,0.01
99,coarse,0.5366368290714375,0.5317106559725219,0.004926173098915632,0.0004087953184442214,0.003635721847676166,0.0036586318434698654,0.008111853223,0.011863118944358543,100.17733333333335,0.536636822043,0.008112397618581,0.01186041386208,100.17718,0.01
100,coarse,0.5381070257937499,0.5317106559725219,0.006396369821228043,0.000647473884349903,0.008473747543602205,0.008498448085598896,0.008310125975999998,0.012357781944217414,99.78733333333332,0.538106863088,0.008310103098478,0.01235835499573,99.787554,0.01
101,coarse,0.53634279265532,0.5317106559725219,0.00463213668279816,0.000647473884349903,0.00851318034005705,0.008537766800121038,0.008310125975999998,0.012351261548510364,99.45333333333332,0.536342816762,0.008310103098478,0.01235177951197,99.45359,0.01
102,coarse,0.53634279265532,0.5317106559725219,0.00463213668279816,0.000647473884349903,0.00851318034005705,0.008537766800121038,0.008310125975999998,0.012351261548510364,99.45333333333332,0.536342816762,0.008310103098478,0.01235177951197,99.45359,0.01
103,coarse,0.5375189441764799,0.5317106559725219,0.0058082882039580674,0.000647473884349903,0.00851318034005705,0.008537766800121038,0.008310125975999998,0.012440187018782184,99.67599999999999,0.537518843742,0.008310103098478,0.01244122680188,99.676233,0.01
104,coarse,0.53634279265532,0.5317106559725219,0.00463213668279816,0.000647473884349903,0.00851318034005705,0.008537766800121038,0.008310125975999998,0.012351261548510364,99.45333333333332,0.536342816762,0.008310103098478,0.01235177951197,99.45359,0.01
105,coarse,0.5376650838545175,0.5317106559725219,0.0059544278819956276,0.0004249490643008974,0.004212916631631199,0.004234294303933653,0.008133893723000003,0.011766821472255171,100.00466666666667,0.537665848213,0.008133478114331,0.01176808493276,100.004631,0.01
106,coarse,0.5359994579556574,0.5317106559725219,0.004288801983135526,0.0008381584422616875,0.01334869096075464,0.013374978876247513,0.008275234510999999,0.012907914530600912,99.41866666666667,0.535998831821,0.008275523997951,0.012912306856,99.418523,0.01
107,coarse,0.5359994579556574,0.5317106559725219,0.004288801983135526,0.0008381584422616875,0.01334869096075464,0.013374978876247513,0.008275234510999999,0.012907914530600912,99.41866666666667,0.535998831821,0.008275523997951,0.012912306856,99.418523,0.01
108,coarse,0.5359994579556574,0.5317106559725219,0.004288801983135526,0.0008381584422616875,0.01334869096075464,0.013374978876247513,0.008275234510999999,0.012907914530600912,99.41866666666667,0.535998831821,0.008275523997951,0.012912306856,99.418523,0.01
109,coarse,0.5359994579556574,0.5317106559725219,0.004288801983135526,0.0008381584422616875,0.01334869096075464,0.013374978876247513,0.008275234510999999,0.012907914530600912,99.41866666666667,0.535998831821,0.008275523997951,0.012912306856,99.418523,0.01
110,coarse,0.5359994579556574,0.5317106559725219,0.004288801983135526,0.0008381584422616875,0.01334869096075464,0.013374978876247513,0.008275234510999999,0.012907914530600912,99.41866666666667,0.535998831821,0.008275523997951,0.012912306856,99.418523,0.01
111,coarse,0.5359994579556574,0.5317106559725219,0.004288801983135526,0.0008381584422616875,0.014544423304661776,0.014568553766229616,0.006475679595999997,0.010263803269048093,99.41866666666667,0.535998831821,0.00647566904804,0.0102680421722,99.418523,0.01
112,coarse,0.5357846543588174,0.5317106559725219,0.004073998386295519,0.0010577125167543563,0.018782264274981638,0.018812022939156497,0.006083124399999997,0.00975632540532237,99.62133333333333,0.535784503419,0.006083556167455,0.009759399654226,99.621407,0.01
113,coarse,0.5355909794312175,0.5317106559725219,0.0038803234586956004,0.0008596296709968589,0.015085127932121311,0.015109601182682645,0.0069742843230000025,0.010668588921652268,99.58466666666665,0.5355916083,0.006974708298352,0.01066541633634,99.584888,0.01
114,coarse,0.5355909794312175,0.5317106559725219,0.0038803234586956004,0.0008596296709968589,0.015085127932121311,0.015109601182682645,0.0069742843230000025,0.010668588921652268,99.58466666666665,0.5355916083,0.006974708298352,0.01066541633634,99.584888,0.01
